station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude
91152749,1081,322,276,277,215,305,0.9773326372366101,0.7764717186599193,1.121433913879688,0.7884394136203376,1.1334677612943493,1.4224998152117672,0.005042174819288359,45.15399879706265,-71.17027608351046
106571309,1113,196,247.5,254.5,183,308,0.98621997471555,0.7165443166312195,1.2599380671179605,0.7261251716025543,1.285481749057908,1.7909401320282268,0.006513779444050298,45.23607747015342,-70.26573851661685
118181284,976,311,257,264,194,293,0.9934640522875817,0.7471264367816092,1.1193415637860082,0.7534883720930232,1.1098265895953756,1.4538461538461538,0.005542629060023078,44.93783495529474,-70.63977683118199
118181284,983,312,250,256.5,186,263.5,1,0.7241582698451707,1.0685897435897436,0.7301295518207283,1.0500854700854703,1.4504999504999505,0.00560895710183677,44.94520139023504,-70.7266891698147
118181284,984,323,264,260,210,274,0.9705882352941176,0.7164179104477612,1.034965034965035,0.7586206896551724,1.0465116279069768,1.4017094017094016,0.005120155877895649,44.94633400190262,-70.64997033619018
118181284,986,336,262,259,194,262,0.9747789580815469,0.7326086956521739,1,0.7678449587991393,0.9975773138327565,1.3627116241393278,0.00502471861908297,44.947221363012254,-70.70194115896808
118181284,997,337,263,274,199,308,1.0263157894736843,0.7556818181818182,1.216867469879518,0.7374701670644391,1.1399317406143346,1.599078341013825,0.0056383539963070425,44.96070122549682,-70.7611624800589
118181284,999,331,258,271,193,296,1.023391812865497,0.7630331753554502,1.157618213660245,0.7322033898305085,1.111336032388664,1.497797356828194,0.005515753480420093,44.962863889507744,-70.65162912178205
129967463,484,578,224,230,166.5,280,0.9911878812629215,0.7340235919372611,1.2706031154307016,0.7222959001782532,1.2494725738396624,1.831967213114754,0.0073704803816266005,43.956779214324015,-71.05879409807325
129967463,486,594,232,225,164,277,0.9896440995450897,0.7190241228070176,1.2355263157894738,0.7223997661125281,1.229696627096288,1.7476937269372694,0.0072117995796844355,43.9631022196178,-71.06030127422932
129967463,487,575,231,229,164,279,0.993127147766323,0.7046632124352331,1.2072072072072073,0.7042682926829268,1.1967213114754098,1.73125,0.007072135785007073,43.964582641167546,-71.05610080103698
129967463,488,585,228,233,166,282,1.0029411764705882,0.7239819004524887,1.2328767123287672,0.7219251336898396,1.2256410256410257,1.7607361963190185,0.006984435592092055,43.974312399666154,-71.06057327939358
129967463,489,596,209,218.5,150.5,298.5,1.0508446431136003,0.7418864918864919,1.5475203757425058,0.7053221288515407,1.4480742296918767,2.080666146239917,0.009639435936789335,43.9765597865971,-71.070766784401755
132665711,483,420,259.5,253.5,191,290.5,1.0092713033889504,0.7552035954082738,1.1934880066552664,0.7433014354066986,1.1572871572871573,1.5499871991807477,0.005879832220930657,43.955552961534316,-70.59055281465301
132665711,493,354,275,261,203.5,308,0.9877986596736597,0.7399304699762612,1.1683061738208798,0.7608126635921725,1.143281882591093,1.5,0.005444288711617755,43.98368543008051,-70.61463641944268
132665711,529,217,241,238,170,284,0.9863013698630136,0.7112970711297071,1.2258064516129032,0.7293233082706767,1.2,1.691588785046729,0.006337535014005602,44.082753278184924,-70.68174589029702
132665935,420,455,204,221,153,272,1.0518518518518518,0.7431693989071039,1.3377609108159392,0.7152777777777778,1.2663316582914572,1.8104575163398693,0.00803226017966035,43.84474430035619,-70.42165098495059
132666192,419,434,239,227,161.5,234.5,0.9537601376259524,0.6879453266893307,1.0033483316162402,0.7329523440526927,1.0103894242825924,1.394882179675994,0.005603843214519382,43.83365451603627,-70.50316335220758
132666192,434,395,253,231,170,224,0.926605504587156,0.6690821256038647,0.86084142394822,0.7312252964426877,0.9081632653061225,1.2307692307692308,0.0048458642412494875,43.86609447620008,-70.57790680406544
132666192,436,409,245,228,171,213,0.918918918918919,0.6846153846153846,0.8648648648648649,0.7399650959860384,0.918918918918919,1.2411347517730495,0.0049280177187153934,43.871699566224265,-70.56829744129526
132666192,437,457,242,226,167,245,0.95703125,0.6900584795321637,0.9658119658119658,0.7195767195767195,1.005813953488372,1.3979057591623036,0.005649717514124294,43.87173077993164,-70.4943967595365
132666192,438,425,242,226,162,207,0.937007874015748,0.6679841897233202,0.8718487394957983,0.7197452229299363,0.9230769230769231,1.2775800711743772,0.004990429313645064,43.87474959134482,-70.54513687042366
132665753,464,427,238,247,171,275,1.0333333333333334,0.7295825771324864,1.2053571428571428,0.706766917293233,1.1666666666666667,1.6727272727272726,0.006897187644075611,43.921101946795396,-70.50830023662114
132665818,474,412,232.5,231,167.5,294,0.9976415094339622,0.7173026647158995,1.216237550595388,0.7128275095378862,1.237455948984729,1.7579016837899544,0.006970342747591797,43.94803937625926,-70.69028506881438
129966848,475,429,209,214,146,274,1.0163934426229508,0.6978021978021978,1.330827067669173,0.6788990825688074,1.3161764705882353,2.0112994350282487,0.008655106207905404,43.950001380722775,-70.7416985039606
106456127,516,214,234.5,235.5,188,296,1.037657322654462,0.7796792564234425,1.3018987341772152,0.7481707317073171,1.2360681114551084,1.690126050420168,0.0067453316769497,44.05165996653923,-70.4333249115085
132665328,522,221,229,232,162,298,1.013215859030837,0.7280832095096582,1.2962962962962963,0.70625,1.2661498708010337,1.8173076923076923,0.007534837834504871,44.06275420996021,-70.72641716465046
106452811,706,202,263.5,268.5,206,356,1.0242647058823529,0.7728035999371334,1.2898396607277034,0.7641547049441786,1.2583215575443556,1.7086580086580088,0.006118724228195454,44.42689777928776,-70.32470120984657
152432902,787,215,247,274,193,375,1.1015625,0.7947214076246334,1.5804020100502512,0.7405405405405405,1.4462025316455696,1.9473684210526316,0.007583333333333333,44.58607430959262,-70.23650910921151
106451693,839,201,273,280,215,354,1.0167597765363128,0.7742857142857142,1.3076923076923077,0.7627551020408163,1.23828125,1.6809815950920246,0.00592092574734812,44.679951764070815,-70.43549203462048
152430816,1000,220,248.5,295.5,254,443,1.1520518536867312,0.9794790521415706,1.7403677103205775,0.837453800819099,1.5534290271132376,1.8690160611258382,0.00676274021146473,44.96356396837313,-70.05779279809047
106456205,531,212,261.5,251,186,315,1,0.7221815931593158,1.2572373862696442,0.7356343938044739,1.215311978509504,1.6670715733142263,0.00613151566028358,44.085638316566495,-70.5095220303098
132665711,482,411,256,256,190,301,1.0142857142857142,0.7514450867052023,1.1685393258426966,0.7579365079365079,1.149390243902439,1.5274725274725274,0.0056368028677559285,43.955200692551095,-70.59069996498778
132665711,510,213,252,245,185,293,1,0.7381615598885793,1.2040816326530612,0.7582417582417582,1.2009345794392523,1.5934065934065933,0.005786611049768945,44.03611108116587,-70.65666344687139
132665711,520,205,254,256,190,296,0.9879518072289156,0.75809199318569,1.186335403726708,0.7559633027522936,1.205223880597015,1.6238532110091743,0.006084561025272488,44.05515590176514,-70.67553882163064
132666192,414,362,236.5,229.5,161,224,0.9525641602543911,0.6846448254745867,0.9130204049141614,0.7185299295774648,0.9764152582621891,1.37276295133438,0.005788579799735986,43.805682575128,-70.53123339333902
132666192,421,426,241.5,229,172,209,0.9302325581395349,0.6831348077663432,0.8686473004694836,0.7295371964046662,0.9165422885572139,1.2450451334379906,0.0050191377193615945,43.847486647504056,-70.57998028605529
132666192,422,457,238,226,161,221,0.9453125,0.6938271604938272,0.9132653061224489,0.7289156626506024,0.968609865470852,1.3348837209302327,0.00516328901510262,43.849997121397145,-70.54170336261251
132666192,429,406,252.5,243.5,181,248.5,0.943063751974067,0.6988880652335063,0.9242852888624181,0.7315943992773262,0.9856628982528264,1.3269835510401546,0.00511831932215803,43.86089516437177,-70.60821531392571
132666192,447,440,239,229,161,243,0.9701555649522622,0.6961038140944683,1.0186091833824509,0.7128267973856209,1.0189444928339535,1.4532374100719425,0.0057959235665892145,43.884809323321406,-70.48884963782602
132666192,449,427,257,242,176,236,0.9337539432176656,0.704,0.9095238095238095,0.7302325581395349,0.9573643410852714,1.278592375366569,0.004881349378957035,43.88849699989259,-70.58950492590544
132666192,455,436,252.5,238.5,179.5,248,0.9308595022220354,0.6964914968592002,0.9506392637014827,0.7404583333333333,1.003223967242005,1.3399144135382222,0.0050405557868524725,43.90121881519807,-70.59094521554572
132665753,463,429,236,233,168,293,1.0178571428571428,0.7216981132075472,1.2569832402234637,0.7131782945736435,1.1952380952380952,1.7432432432432432,0.0073009791400596,43.920178912877326,-70.49861506913307
132665760,468,404,251.5,254,184.5,284,1.0071893744644387,0.7280671751547696,1.134137635636779,0.71875,1.1116053776196124,1.5596743576718446,0.0059318251488398345,43.93345365671344,-70.473746662558
132665595,485,370,221,236,161,298.5,1.0459021327829379,0.7288868417924641,1.3462017276422764,0.6891693746532457,1.2726836622807016,1.914892075909025,0.007973718365377601,43.95736335656202,-70.4589379879595
132665595,494,217,251,266,188,316,1.0396039603960396,0.7437425506555423,1.2693602693602695,0.728,1.2063492063492063,1.7073170731707317,0.006187506187506187,43.98486709185967,-70.45793469022247
129966539,496,463,229,237,172,279,1.0451263537906137,0.7387387387387387,1.2178217821782178,0.7161290322580646,1.1895424836601307,1.6950354609929077,0.00665909090909091,44.001432652273216,-70.9267913295881
129966490,498,476,216,231,179,295.5,1.0605811965811967,0.8373101952277657,1.4210526315789473,0.7836834130544579,1.3544379883790822,1.7277025398286328,0.007149741101671386,44.00318507898723,-70.88317686218434
129966539,499,476,236.5,248,179,283,1.0372633105775142,0.74566768259790694,1.199330357142857,0.7233495670995671,1.173570694967477,1.6659006749481313,0.006309796297988988,44.00554840254555,-70.93137974457208
132665404,503,212,265,266,183,319.5,1.0171226184660478,0.7046324050356967,1.1588527105108462,0.6973406500633179,1.1503277441784667,1.7598026973026974,0.006107413497699698,44.02313063799929,-70.51889506072413
106456127,514,219,238,246,195,316,1.0304347826086957,0.7908745247148289,1.2779783393501805,0.7533333333333333,1.2350597609561753,1.6234817813765183,0.006454183266932271,44.04703587874681,-70.43316884297164
132665328,525,210,243.5,246,174.5,296.5,1.005256468702944,0.7171293871136721,1.2687002615712313,0.709301449821126,1.2166022841787034,1.7188201459034793,0.006520576173881072,44.070499668490044,-70.7341135730687
132665328,528,216,227,228.5,159.5,283.5,1.0063331729998397,0.7036458333333333,1.2499478572392555,0.69916142557652,1.228769592476489,1.7230902777777777,0.007174729394249169,44.07804892657353,-70.73915681636015
129965855,536,356,219.5,231.5,162,301,1.05881087063453,0.7516563161316201,1.3854030501089323,0.7175173251880317,1.331458543983822,1.8835431654676258,0.007939054052248398,44.09285314207098,-70.99407916448459
129965679,555,320,226,251,170,282,1.0919369786839666,0.7473038246536259,1.277625306947855,0.6796450675761021,1.147444822189844,1.7326071256620126,0.006886389865933222,44.15236876383131,-70.92769652710194
106453571,684,226,260.5,274.5,197.5,343.5,1.033642662240497,0.7553645252313144,1.3456467378949761,0.7130900309823218,1.2988554557955188,1.8422707100591715,0.006524125957612374,44.392571619378344,-70.68902760231731
152432902,795,213,286,294,224,371,1.0527950310559007,0.7933579335793358,1.3066202090592334,0.7465618860510805,1.2305194805194806,1.6701030927835052,0.0056956521739130435,44.5958263635965,-70.24938253395281
152432902,798,218,272,284,214,351,1.04839968774395,0.7834928229665072,1.2985936446437556,0.7424812030075187,1.2198244169289139,1.6773227406661446,0.0057924484349754,44.59699910717355,-70.24929781103279
106451797,829,231,253,252,195,309,1.0074074074074073,0.7553571428571428,1.2066115702479339,0.7422680412371134,1.1906779661016949,1.6095617529880477,0.00583133971291866,44.65969406798501,-70.67189573606997
106451693,848,211,270,274,205,320,1.0147058823529411,0.766497461928934,1.2258064516129032,0.7483870967741936,1.1764705882352942,1.5414364640883977,0.005381805221420298,44.695005689227244,-70.45172316245502
118181950,884,327,238,244,179,293,1.024822695035461,0.775438596491228,1.2654320987654322,0.7635467980295566,1.2076502732240437,1.6032786885245902,0.006604520374768133,44.76281077984595,-71.02878434798356
118181950,907,336,252,252.5,184,285.5,0.995892375168691,0.7467848974541638,1.1118640533778148,0.7562878787878788,1.105090756100493,1.4814352314352315,0.005575991012152797,44.80481997087046,-71.01702123940457
152431799,910,211,267,258,195,324,0.9896907216494846,0.7391304347826086,1.2903225806451613,0.7401574803149606,1.30812324929972,1.7615384615384615,0.006472439933187717,44.81083083909051,-70.15222318109927
106571465,1086,192,275,286.5,237.5,353.5,1.005897227177471,0.8127776469664861,1.2713570391872278,0.8032534602239468,1.2497216198792709,1.567180371647936,0.005569219955828732,45.165712855530046,-70.11131984713602
106456205,508,223,233,235,160,282,1.005586592178771,0.7053291536050157,1.229559748427673,0.7136752136752137,1.184,1.6916666666666667,0.0069791666666666665,44.03390382614442,-70.4790039427
106456205,518,213,239,234,173,289,0.9848484848484849,0.7098445595854922,1.1897810218978102,0.7136752136752137,1.162162162162162,1.6567164179104477,0.0064109104513144916,44.054388936383944,-70.47845101416938
106456205,533,214,249,244,177,295,1,0.7248981217636425,1.2017560943941312,0.7257505411425166,1.2062792728427403,1.681746805284817,0.006160256618841431,44.08828702259224,-70.4922608501319
129967463,470,584,217,229.5,165.5,304,1.0109576480302638,0.7404013261677496,1.427595879702014,0.7254298060126874,1.3914815016026512,1.9631887985546523,0.008614172290122558,43.94002637166622,-71.05963686817235
132665711,481,429,263,259,196,297,1.0144404332129964,0.7584905660377359,1.1837837837837837,0.745945945945946,1.1581196581196582,1.5410958904109588,0.005758946935417523,43.95479491435523,-70.5900935272445
132665711,502,222,253,240.5,181,288,1.004661779835391,0.730520659625718,1.2007640309020677,0.7531128907259106,1.1885640604317862,1.621380200538761,0.0061597581407098435,44.014957105768325,-70.64549785783356
132665935,435,413,226,231,166,263,1.0253164556962024,0.7452830188679245,1.1672354948805461,0.7043010752688172,1.1258503401360545,1.5658153241650294,0.006684922680412371,43.86836861773734,-70.4210088743989
132665935,440,417,224,233,166,273,1.0260869565217392,0.7257142857142858,1.2162162162162162,0.7083333333333334,1.151685393258427,1.6179775280898876,0.0070088641517212944,43.877572202311654,-70.41639816390962
132665935,452,422,223,235,162,278.5,1.025930076199014,0.7283684950773559,1.238520109332292,0.7147377938517179,1.1848256023013304,1.689922480620155,0.007274167354103206,43.892915969036565,-70.40652571417729
132665935,454,412,231,236.5,173,291,1.0446022727272726,0.7723739990579368,1.2687886382623224,0.7403284372124213,1.217375,1.6212885154061625,0.006846066251330113,43.89872171860815,-70.40401969938526
132665935,461,443,221,231,179,300,1.0260115606936415,0.81,1.3612903225806452,0.7660818713450293,1.3099415204678362,1.7512437810945274,0.0075879470489285455,43.91574210732916,-70.39607804040908
132665404,509,215,269,274,197,325,1.0223463687150838,0.7035398230088495,1.159493670886076,0.6970684039087948,1.1164021164021165,1.6149253731343283,0.0055070385818561,44.0358301577995,-70.52443772333356
132665404,513,208,253,264.5,179.5,307.5,1.0089436695436285,0.6971818014367287,1.1634650104715822,0.6791145583685563,1.1407355021216405,1.6759342735097773,0.006138319368597182,44.04280419184709,-70.52697495183298
132665404,517,204,255.5,266.5,187,295.5,1.041575982588657,0.7016998166172943,1.1880543237250554,0.6794515709538106,1.1199881767917377,1.7473864994026285,0.006266948449514359,44.05362643010381,-70.53318202049937
132665328,535,220,224.5,228.5,156,278.5,0.9942406839391764,0.7040263131797296,1.2330411585365852,0.6931162877530701,1.2177264891783184,1.7852802514405446,0.007340297633074503,44.09175620321182,-70.74419114144949
132665168,562,218,232.5,239,182.5,315.5,1.0355623682697837,0.7536046912728527,1.3835049207294592,0.7416467434615663,1.3385559394733706,1.8774957698815569,0.0070049264345244935,44.183225743121156,-70.67495913849369
152432902,792,212,273,290,222.5,362.5,1.0518648018648018,0.7879481172364986,1.3539254190622723,0.7504789272030652,1.2844853353259853,1.7338858509911141,0.005973234485554557,44.592103014216875,-70.24505720593096
152432902,799,218,272.5,284,207.5,351,1.0543433680584038,0.7727131782945736,1.3049954977880436,0.7367756478703751,1.2437670543560586,1.7383290861470941,0.006062655150274781,44.597489608289436,-70.2511082060605
118181950,879,331,241,251,188,276,1.009009009009009,0.7705192629815746,1.1428571428571428,0.7682926829268293,1.096969696969697,1.4672131147540983,0.005463579720224565,44.75858355204728,-71.04689721646265
106456205,523,215,250,247,188,300,0.9946808510638298,0.7205882352941176,1.2051948051948052,0.718978102189781,1.186131386861314,1.6372549019607843,0.005876760867686457,44.065830989687086,-70.48805145873744
106456205,524,218,252,247,188,299.5,0.9928887204749274,0.7228370729735193,1.1939964157706093,0.7203137933629318,1.1841554723629155,1.6287627606666084,0.005948683068812998,44.06588003979868,-70.48762338503631
106456205,526,221,256,253,186,310,0.9947089947089947,0.7226027397260274,1.2147971360381862,0.7250859106529209,1.2010582010582012,1.704225352112676,0.006336895866830606,44.07133352038704,-70.49555166670935
129968433,443,392,232.5,236.5,168.5,303.5,1.001984126984127,0.7193613530228449,1.326423200859291,0.7137605042016807,1.2882114793985082,1.8503925453077996,0.007677697958209769,43.88134014270182,-71.17395038277849
129968433,445,421,227,231,168,309,1,0.7461538461538462,1.4115044247787611,0.7231182795698925,1.371571072319202,1.9463917525773196,0.008229213708665764,43.88427423119499,-71.16993273272934
132666192,406,259,226,222,151,218,0.9657794676806084,0.6923076923076923,0.9833333333333333,0.711864406779661,1.0168067226890756,1.4271844660194175,0.005994729907773387,43.793861498235316,-70.5217711809036
129968433,442,409,217,223,157,303,1.015267175572519,0.7285223367697594,1.3941605839416058,0.711038961038961,1.36,1.9711538461538463,0.008663089649005144,43.88083180518173,-71.16983463250617
{71EDAB99-35BF-470B-80E4-308AD356B128},818,178,265.5,267.5,202,345.5,1.0154643284176963,0.704764678471575,1.3711889775080475,0.7315125528212777,1.3480509745127436,1.887135278514589,0.007041580423628006,44.64170159523436,-71.65080219033294
{71EDAB99-35BF-470B-80E4-308AD356B128},819,178,257,271.5,205.5,344,1.006798807880262,0.7126815146845964,1.3225245653817082,0.7207106124357177,1.320648886234331,1.839725378787879,0.0070806229736676135,44.64231249207868,-71.65178765166576
{71EDAB99-35BF-470B-80E4-308AD356B128},823,194,261.5,264.5,196,331,0.9977477477477478,0.7284513541723892,1.2964972059424833,0.7318783068783068,1.283526023800449,1.7787729511867443,0.006948224769854182,44.65219831911417,-71.64689601781012
135911428,52,220,229.5,232.5,159.5,273,1.023783922171019,0.6800302359104173,1.2281939371563444,0.6624053742417406,1.1773796281582711,1.855366247979107,0.007457385459224166,42.79427819238752,-71.25458430712796
135911428,54,226,237,244.5,166,272.5,1.0107514305250658,0.668707470275929,1.1519949944650334,0.6781063385855097,1.149247871724936,1.710215913634546,0.006767818653684203,42.79750212244915,-71.25499900352592
135910534,67,222,235,236,170,288.5,0.9951806949089558,0.7143539008938644,1.2885709269662922,0.7197527497500227,1.2450098328416912,1.6925230566534915,0.0068779306436690425,42.8660028328322,-71.21138899522323
135999224,74,362,270.5,257,164,310,0.9526055705300989,0.6066022580718149,1.1679030662710188,0.6340410818563672,1.2283058234421365,1.9716666666666667,0.0069345731200611115,42.983330699750454,-72.0582971401021
135909629,75,360,231.5,241,179,276,1.03168458781362,0.7437437903626428,1.2290499369659615,0.7343063385272983,1.1543824347727338,1.610213316095669,0.006411221544098651,42.98539972263926,-71.38700177201109
135999224,76,376,267,251,156.5,301,0.9584688957704519,0.6013698630136985,1.1614177489177488,0.6353989671830751,1.2118548990276738,1.930632075390359,0.007123502952660829,42.98625587004152,-72.05769070235884
135999191,78,404,221,235,181.5,325,1.0689102564102564,0.8317610062893082,1.5606349206349206,0.7822086497848459,1.4554545454545456,1.8469228366135582,0.007906701340886262,42.99119209490769,-71.92758305182139
135909629,79,345,229,235,175,285,1.0265957446808511,0.7765567765567766,1.276190476190476,0.7469879518072289,1.2454545454545454,1.6446280991735538,0.007183376495252188,42.993082753754344,-71.34808273801661
135999029,88,319,237,244,188,321,1.032258064516129,0.7799442896935933,1.4096774193548387,0.7689922480620155,1.3541666666666667,1.7866666666666666,0.007332092858408648,43.08929677718455,-72.09819717632833
135998924,91,379,214,226,159,310,1.0277777777777777,0.7425149700598802,1.4547738693467336,0.7426470588235294,1.4,1.8733031674208145,0.008232204953516429,43.09719830425124,-71.95327639209134
135998924,92,374,216.5,226.5,161,312.5,1.027864044168392,0.742616708330911,1.468184629658265,0.7423777653839003,1.403428093645485,1.875484496124031,0.008227805503986357,43.09719830425124,-71.9532986875966
135998924,97,403,225,231,175,341,1.0359897172236503,0.7852882703777336,1.622093023255814,0.7478070175438597,1.5114155251141552,1.9844559585492227,0.00840703414232826,43.11149864132965,-71.95079713190562
135999029,98,326,229,236,178.5,330,1.037183516976961,0.7781877818778188,1.5435512109716953,0.7579509467017047,1.4804558186911128,1.9962558567603748,0.008249804375560001,43.12590153773228,-72.08090032334201
135999029,102,315,244,250,185,345,1.0045045045045045,0.7619047619047619,1.4225352112676057,0.7821428571428571,1.3773584905660377,1.8314606741573034,0.007137985905887702,43.13063264394998,-72.0806416954809
135908715,107,309,252,266,168,306,1.0418410041841004,0.6896551724137931,1.2387543252595157,0.6510263929618768,1.1830985915492958,1.8682634730538923,0.007058823529411765,43.183165313460634,-71.26116594028284
135908715,108,339,267,267,178,301,1.0150602409638554,0.6927083333333334,1.1300639658848615,0.6848484848484848,1.138095238095238,1.717241379310345,0.006005272922566155,43.190268661438786,-71.26249475239676
135908715,109,333,258,267,172,294,1.02,0.6891891891891891,1.1801242236024845,0.6790697674418604,1.145922746781116,1.7142857142857142,0.006352941176470588,43.192342143428625,-71.26185264184507
135908605,114,327,255,270,203,327,1.0601769911504424,0.8033707865168539,1.2727272727272727,0.7703703703703704,1.2005730659025788,1.5486725663716814,0.0059088830507410765,43.211498441554234,-71.25209612874013
135908605,115,330,259.5,273,211.5,322,1.0427575155728084,0.804345961247708,1.2444466525348878,0.7637827040140666,1.1690789749612045,1.59472049689441,0.00584393172212137,43.21291643568924,-71.25142280448108
141033553,118,269,242,256,179,306,1.0106951871657754,0.7165775401069518,1.2598425196850394,0.7181208053691275,1.205128205128205,1.7331189710610932,0.0067226890756302525,43.24222164781247,-71.18472357092362
135998471,119,380,263,265,185.5,319,0.9953768577494693,0.7068965517241379,1.2397233132480974,0.704370129229555,1.270999115826702,1.7970858255668383,0.006471797727902126,43.24269431252414,-71.91269411340393
135998471,120,373,263,274,187,331,1.0282485875706215,0.7212276214833759,1.2820512820512822,0.6938202247191011,1.2559241706161137,1.811023622047244,0.0065237309877221915,43.24470090799819,-71.91499946864856
141033553,122,263,248,259,182,299,1.0251396648044693,0.7087378640776699,1.2105263157894737,0.7083333333333334,1.1712962962962963,1.7366071428571428,0.006574007947407937,43.24867842613787,-71.17199729651708
141033553,123,271,253,257,181,301,1.032258064516129,0.7186700767263428,1.2139303482587065,0.7025316455696202,1.1658291457286432,1.6996996996996998,0.006395995550611791,43.248888003887366,-71.16999961924515
135907944,146,354,253.5,275,209,323.5,1.0459532409796373,0.7990498610846005,1.3048129194764615,0.7563544070143056,1.2302494802494803,1.6650883838383839,0.006148269133410886,43.390691876488006,-71.28788933289614
135995141,164,360,269,265.5,188.5,317,0.9906588805880882,0.7109335063505171,1.2530861228677697,0.7106910497626164,1.2370684909963041,1.743138457099578,0.006503723796851426,43.4288439451013,-71.95937644233246
135907867,174,350,244,266,193,312.5,1.048414267926463,0.7704516673701984,1.2850985221674878,0.7285235518386421,1.2377517544952452,1.6728744669509594,0.00639871092757892,43.44338953273763,-71.31109449477827
135907867,175,365,250,263,188,300,1.0327272727272727,0.7636363636363637,1.2720403022670026,0.7213114754098361,1.1983471074380165,1.64,0.0063122811742526265,43.444722803952615,-71.31137987724571
92798357,179,368,265,290,205,320.5,1.0690717551182667,0.7454219525648098,1.1718304725296573,0.693064182194617,1.1250978067575579,1.6190344480764396,0.005595159060348934,43.46679981326823,-71.68269368106719
107204587,183,333,268,272,180,308,0.975,0.6544715447154471,1.1383928571428572,0.6666666666666666,1.1452513966480447,1.743682310469314,0.006172839506172839,43.4826920494227,-71.164398988322
107204587,188,322,265.5,270,176.5,302.5,0.9939565396633825,0.6678240740740741,1.1328886876567288,0.6775008841211836,1.1223368342085522,1.708320031923384,0.006141657615112161,43.49322890521199,-71.15175297773443
107204587,189,319,257,258,162,295,0.9913544668587896,0.6519174041297935,1.161512027491409,0.6559139784946236,1.1754385964912282,1.7838983050847457,0.006802629753449425,43.493928984077385,-71.13461665238604
141031837,191,225,227,240,173,332,1.0360360360360361,0.749034749034749,1.4621513944223108,0.7188081936685289,1.391566265060241,1.9683794466403162,0.00792884166465427,43.49565019708402,-70.85578460441302
141031699,200,223,243,262,175,325,1.044776119402985,0.7170731707317073,1.3026315789473684,0.6753731343283582,1.25,1.8655913978494623,0.007641526496654006,43.53801165709175,-70.98804600075928
141031699,201,223,247,260,175,317,1.0289256198347108,0.7142857142857143,1.2596899224806202,0.6971830985915493,1.2041884816753927,1.797979797979798,0.006923874407582939,43.53851107640974,-70.98871932501835
141031837,202,215,230,232,173,293,1,0.7087378640776699,1.2526690391459074,0.708994708994709,1.2589285714285714,1.7902621722846441,0.007237458977965306,43.53916210516354,-70.86605837324016
141031699,204,235,246,264,181,299,1.0473537604456824,0.7040169133192389,1.1746724890829694,0.6752767527675276,1.1213592233009708,1.72992700729927,0.006549178375803763,43.54556091517524,-71.01690084367613
141031699,205,240,246,262,172,290,1.0290839210651972,0.6976132730680189,1.1979223938288266,0.6702370595911266,1.144949066213922,1.8019261494763004,0.006513195381616434,43.54574819741948,-71.01844369264062
141031578,211,220,255.5,263,178.5,312,1.0146902278049819,0.716053203948469,1.1886285927983757,0.7062469615945552,1.140446976336547,1.6866560056858564,0.006267858678027048,43.550541731051936,-70.87845021506769
141031837,214,227,218,219,154,270,1.00418410041841,0.6836158192090396,1.28125,0.6919191919191919,1.2490118577075098,1.976923076923077,0.008186097278122655,43.552601835738635,-70.8635835721555
141031578,215,218,252.5,257,177,281.5,1.0056106389675796,0.7115697889670491,1.105616038236856,0.7018425626820537,1.0856031591217261,1.5731394354148844,0.005701882126294067,43.55471990873902,-70.88276662488742
141031578,216,223,249,253,172,291,1.0105633802816902,0.6868131868131868,1.1343669250645996,0.6937984496124031,1.1333333333333333,1.702127659574468,0.00641025641025641,43.558050857225936,-70.87360317222259
141031578,222,218,259,263,181.5,306.5,1.0190980127866522,0.689403748920952,1.138370616391521,0.6864811997391871,1.1124668435013263,1.6751460335406068,0.006124093339817836,43.56729903281079,-70.88876857490536
{4C93E990-31DC-4E13-8902-5466A430064D},252,204,254,259,172,313,1.0208333333333333,0.698960117308618,1.2722462885248862,0.6796960462572277,1.2470971950424006,1.9531483233469988,0.00685083004143998,43.59641250358873,-70.70684617012688
107204287,302,387,258,262,175,299,0.9965635738831615,0.6845360824742268,1.1382428940568476,0.6708333333333333,1.1246458923512748,1.7317880794701987,0.006268041237113402,43.65174102945989,-71.51794773354658
129970891,307,210,219,225.5,174.5,310,1.0217803778954857,0.7708103435591849,1.397883295194508,0.7540788536734668,1.3515093858041163,1.8514371657754012,0.007726455619916223,43.65630268983756,-70.73725278021033
107204287,311,381,272,273,182,295,1.0069444444444444,0.6815789473684211,1.1161137440758293,0.6793893129770993,1.0922693266832917,1.6458333333333333,0.005912049953500731,43.6585991268801,-71.52359741458129
129970891,317,206,199,208,150,326.5,1.0627459614167378,0.7757863340563991,1.7330482071036086,0.7160028449502134,1.6128907179428431,2.2374342750200515,0.010441400561459126,43.66489983666861,-70.72457555591538
107204287,318,398,264.5,264,176,304.5,1.0014534883720931,0.6707515734912995,1.1639446058674665,0.6681061778778496,1.143903514044156,1.8035518147823617,0.006415470550620632,43.66598785732565,-71.5324754847787
129970380,333,285,285,302,223,294,1.0863095238095237,0.7974683544303798,1.0924369747899159,0.7344827586206897,0.9959839357429718,1.3725490196078431,0.004662529341779478,43.69169903399982,-70.99579591839017
129970380,334,268,267.5,294,219,283,1.089780586098811,0.7844974673420422,1.0988079225677136,0.7210093339661445,0.9952447151242332,1.3987114922190464,0.004553842202922714,43.69438341283399,-70.99257198832854
