station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster
91152907,1048,314,261.5,256,187,287,0.967033959537572,0.714832203095114,1.12239418522141,0.763500482160077,1.13940307235555,1.49186051232087,0.00560861964651007,45.0868001441872,-71.2521986880644,6
118180530,1050,369,266,267,203,306,0.988155668358714,0.773127753303965,1.22112211221122,0.790178571428571,1.23489932885906,1.49812734082397,0.00588400900900901,45.0887086394381,-70.7108326064687,5
118180530,1056,415,261,264,204,309,0.989417989417989,0.777777777777778,1.19753086419753,0.798469387755102,1.21319796954315,1.52985074626866,0.00581549035157283,45.1039052558282,-70.7376050491936,5
118180498,1077,465,259,262,213,329,1.0042194092827,0.798561151079137,1.26356589147287,0.798206278026906,1.28571428571429,1.57632398753894,0.00616830065359477,45.1484472162511,-70.9839703823964,5
91152749,1081,322,276,277,215,305,0.97733263723661,0.776471718659919,1.12143391387969,0.788439413620338,1.13346776129435,1.42249981521177,0.00504217481928836,45.1539987970627,-71.1702760835105,6
106571309,1113,196,247.5,254.5,183,308,0.98621997471555,0.71654431663122,1.25993806711796,0.726125171602554,1.28548174905791,1.79094013202823,0.0065137794440503,45.2360774701534,-70.2657385166169,5
118181284,976,311,257,264,194,293,0.993464052287582,0.747126436781609,1.11934156378601,0.753488372093023,1.10982658959538,1.45384615384615,0.00554262906002308,44.9378349552947,-70.639776831182,6
118181284,983,312,250,256.5,186,263.5,1,0.724158269845171,1.06858974358974,0.730129551820728,1.05008547008547,1.45049995049995,0.00560895710183677,44.945201390235,-70.7266891698147,6
118181284,984,323,264,260,210,274,0.970588235294118,0.716417910447761,1.03496503496504,0.758620689655172,1.04651162790698,1.4017094017094,0.00512015587789565,44.9463340019026,-70.6499703361902,6
118181284,986,336,262,259,194,262,0.974778958081547,0.732608695652174,1,0.767844958799139,0.997577313832756,1.36271162413933,0.00502471861908297,44.9472213630123,-70.7019411589681,6
118181284,997,337,263,274,199,308,1.02631578947368,0.755681818181818,1.21686746987952,0.737470167064439,1.13993174061433,1.59907834101383,0.00563835399630704,44.9607012254968,-70.7611624800589,5
118181284,999,331,258,271,193,296,1.0233918128655,0.76303317535545,1.15761821366025,0.732203389830509,1.11133603238866,1.49779735682819,0.00551575348042009,44.9628638895077,-70.6516291217821,6
129967463,484,578,224,230,166.5,280,0.991187881262922,0.734023591937261,1.2706031154307,0.722295900178253,1.24947257383966,1.83196721311475,0.0073704803816266,43.956779214324,-71.0587940980733,4
129967463,486,594,232,225,164,277,0.98964409954509,0.719024122807018,1.23552631578947,0.722399766112528,1.22969662709629,1.74769372693727,0.00721179957968444,43.9631022196178,-71.0603012742293,5
129967463,487,575,231,229,164,279,0.993127147766323,0.704663212435233,1.20720720720721,0.704268292682927,1.19672131147541,1.73125,0.00707213578500707,43.9645826411676,-71.056100801037,5
129967463,488,585,228,233,166,282,1.00294117647059,0.723981900452489,1.23287671232877,0.72192513368984,1.22564102564103,1.76073619631902,0.00698443559209206,43.9743123996662,-71.0605732793936,5
129967463,489,596,209,218.5,150.5,298.5,1.0508446431136,0.741886491886492,1.54752037574251,0.705322128851541,1.44807422969188,2.08066614623992,0.00963943593678933,43.9765597865971,-71.0707667844018,4
132665711,483,420,259.5,253.5,191,290.5,1.00927130338895,0.755203595408274,1.19348800665527,0.743301435406699,1.15728715728716,1.54998719918075,0.00587983222093066,43.9555529615343,-70.590552814653,5
132665711,493,354,275,261,203.5,308,0.98779865967366,0.739930469976261,1.16830617382088,0.760812663592173,1.14328188259109,1.5,0.00544428871161776,43.9836854300805,-70.6146364194427,6
132665711,529,217,241,238,170,284,0.986301369863014,0.711297071129707,1.2258064516129,0.729323308270677,1.2,1.69158878504673,0.0063375350140056,44.0827532781849,-70.681745890297,5
132665935,420,455,204,221,153,272,1.05185185185185,0.743169398907104,1.33776091081594,0.715277777777778,1.26633165829146,1.81045751633987,0.00803226017966035,43.8447443003562,-70.4216509849506,4
132666192,419,434,239,227,161.5,234.5,0.953760137625952,0.687945326689331,1.00334833161624,0.732952344052693,1.01038942428259,1.39488217967599,0.00560384321451938,43.8336545160363,-70.5031633522076,6
132666192,434,395,253,231,170,224,0.926605504587156,0.669082125603865,0.86084142394822,0.731225296442688,0.908163265306122,1.23076923076923,0.00484586424124949,43.8660944762001,-70.5779068040654,6
132666192,436,409,245,228,171,213,0.918918918918919,0.684615384615385,0.864864864864865,0.739965095986038,0.918918918918919,1.24113475177305,0.00492801771871539,43.8716995662243,-70.5682974412953,6
132666192,437,457,242,226,167,245,0.95703125,0.690058479532164,0.965811965811966,0.71957671957672,1.00581395348837,1.3979057591623,0.00564971751412429,43.8717307799316,-70.4943967595365,6
132666192,438,425,242,226,162,207,0.937007874015748,0.66798418972332,0.871848739495798,0.719745222929936,0.923076923076923,1.27758007117438,0.00499042931364506,43.8747495913448,-70.5451368704237,6
132665753,464,427,238,247,171,275,1.03333333333333,0.729582577132486,1.20535714285714,0.706766917293233,1.16666666666667,1.67272727272727,0.00689718764407561,43.9211019467954,-70.5083002366211,5
132665818,474,412,232.5,231,167.5,294,0.997641509433962,0.7173026647159,1.21623755059539,0.712827509537886,1.23745594898473,1.75790168378995,0.0069703427475918,43.9480393762593,-70.6902850688144,5
129966848,475,429,209,214,146,274,1.01639344262295,0.697802197802198,1.33082706766917,0.678899082568807,1.31617647058824,2.01129943502825,0.0086551062079054,43.9500013807228,-70.7416985039606,4
106456127,516,214,234.5,235.5,188,296,1.03765732265446,0.779679256423442,1.30189873417722,0.748170731707317,1.23606811145511,1.69012605042017,0.0067453316769497,44.0516599665392,-70.4333249115085,5
132665328,522,221,229,232,162,298,1.01321585903084,0.728083209509658,1.2962962962963,0.70625,1.26614987080103,1.81730769230769,0.00753483783450487,44.0627542099602,-70.7264171646505,4
106452811,706,202,263.5,268.5,206,356,1.02426470588235,0.772803599937133,1.2898396607277,0.764154704944179,1.25832155754436,1.70865800865801,0.00611872422819545,44.4268977792878,-70.3247012098466,5
152432902,787,215,247,274,193,375,1.1015625,0.794721407624633,1.58040201005025,0.740540540540541,1.44620253164557,1.94736842105263,0.00758333333333333,44.5860743095926,-70.2365091092115,4
106451693,839,201,273,280,215,354,1.01675977653631,0.774285714285714,1.30769230769231,0.762755102040816,1.23828125,1.68098159509202,0.00592092574734812,44.6799517640708,-70.4354920346205,5
152430816,1000,220,248.5,295.5,254,443,1.15205185368673,0.979479052141571,1.74036771032058,0.837453800819099,1.55342902711324,1.86901606112584,0.00676274021146473,44.9635639683731,-70.0577927980905,4
106456205,531,212,261.5,251,186,315,1,0.722181593159316,1.25723738626964,0.735634393804474,1.2153119785095,1.66707157331423,0.00613151566028358,44.0856383165665,-70.5095220303098,5
132665711,482,411,256,256,190,301,1.01428571428571,0.751445086705202,1.1685393258427,0.757936507936508,1.14939024390244,1.52747252747253,0.00563680286775593,43.9552006925511,-70.5906999649878,6
132665711,510,213,252,245,185,293,1,0.738161559888579,1.20408163265306,0.758241758241758,1.20093457943925,1.59340659340659,0.00578661104976895,44.0361110811659,-70.6566634468714,5
132665711,520,205,254,256,190,296,0.987951807228916,0.75809199318569,1.18633540372671,0.755963302752294,1.20522388059702,1.62385321100917,0.00608456102527249,44.0551559017651,-70.6755388216307,5
132666192,414,362,236.5,229.5,161,224,0.952564160254391,0.684644825474587,0.913020404914161,0.718529929577465,0.976415258262189,1.37276295133438,0.00578857979973599,43.805682575128,-70.531233393339,6
132666192,421,426,241.5,229,172,209,0.930232558139535,0.683134807766343,0.868647300469484,0.729537196404666,0.916542288557214,1.24504513343799,0.0050191377193616,43.8474866475041,-70.5799802860553,6
132666192,422,457,238,226,161,221,0.9453125,0.693827160493827,0.913265306122449,0.728915662650602,0.968609865470852,1.33488372093023,0.00516328901510262,43.8499971213972,-70.5417033626125,6
132666192,429,406,252.5,243.5,181,248.5,0.943063751974067,0.698888065233506,0.924285288862418,0.731594399277326,0.985662898252826,1.32698355104015,0.00511831932215803,43.8608951643718,-70.6082153139257,6
132666192,447,440,239,229,161,243,0.970155564952262,0.696103814094468,1.01860918338245,0.712826797385621,1.01894449283395,1.45323741007194,0.00579592356658922,43.8848093233214,-70.488849637826,6
132666192,449,427,257,242,176,236,0.933753943217665,0.704,0.909523809523809,0.730232558139535,0.957364341085271,1.27859237536657,0.00488134937895704,43.8884969998926,-70.5895049259055,6
132666192,455,436,252.5,238.5,179.5,248,0.930859502222035,0.6964914968592,0.950639263701483,0.740458333333333,1.003223967242,1.33991441353822,0.00504055578685247,43.9012188151981,-70.5909452155457,6
132665753,463,429,236,233,168,293,1.01785714285714,0.721698113207547,1.25698324022346,0.713178294573643,1.1952380952381,1.74324324324324,0.0073009791400596,43.9201789128773,-70.4986150691331,5
132665760,468,404,251.5,254,184.5,284,1.00718937446444,0.72806717515477,1.13413763563678,0.71875,1.11160537761961,1.55967435767184,0.00593182514883984,43.9334536567134,-70.473746662558,6
132665595,485,370,221,236,161,298.5,1.04590213278294,0.728886841792464,1.34620172764228,0.689169374653246,1.2726836622807,1.91489207590903,0.0079737183653776,43.957363356562,-70.4589379879595,4
132665595,494,217,251,266,188,316,1.03960396039604,0.743742550655542,1.26936026936027,0.728,1.20634920634921,1.70731707317073,0.00618750618750619,43.9848670918597,-70.4579346902225,5
129966539,496,463,229,237,172,279,1.04512635379061,0.738738738738739,1.21782178217822,0.716129032258065,1.18954248366013,1.69503546099291,0.00665909090909091,44.0014326522732,-70.9267913295881,5
129966490,498,476,216,231,179,295.5,1.0605811965812,0.837310195227766,1.42105263157895,0.783683413054458,1.35443798837908,1.72770253982863,0.00714974110167139,44.0031850789872,-70.8831768621844,4
129966539,499,476,236.5,248,179,283,1.03726331057751,0.745667682597907,1.19933035714286,0.723349567099567,1.17357069496748,1.66590067494813,0.00630979629798899,44.0055484025456,-70.9313797445721,5
132665404,503,212,265,266,183,319.5,1.01712261846605,0.704632405035697,1.15885271051085,0.697340650063318,1.15032774417847,1.7598026973027,0.0061074134976997,44.0231306379993,-70.5188950607241,5
106456127,514,219,238,246,195,316,1.0304347826087,0.790874524714829,1.27797833935018,0.753333333333333,1.23505976095618,1.62348178137652,0.00645418326693227,44.0470358787468,-70.4331688429716,5
132665328,525,210,243.5,246,174.5,296.5,1.00525646870294,0.717129387113672,1.26870026157123,0.709301449821126,1.2166022841787,1.71882014590348,0.00652057617388107,44.07049966849,-70.7341135730687,5
132665328,528,216,227,228.5,159.5,283.5,1.00633317299984,0.703645833333333,1.24994785723926,0.69916142557652,1.22876959247649,1.72309027777778,0.00717472939424917,44.0780489265735,-70.7391568163602,5
129965855,536,356,219.5,231.5,162,301,1.05881087063453,0.75165631613162,1.38540305010893,0.717517325188032,1.33145854398382,1.88354316546763,0.0079390540522484,44.092853142071,-70.9940791644846,4
129965679,555,320,226,251,170,282,1.09193697868397,0.747303824653626,1.27762530694786,0.679645067576102,1.14744482218984,1.73260712566201,0.00688638986593322,44.1523687638313,-70.927696527102,5
106453571,684,226,260.5,274.5,197.5,343.5,1.0336426622405,0.755364525231314,1.34564673789498,0.713090030982322,1.29885545579552,1.84227071005917,0.00652412595761237,44.3925716193783,-70.6890276023173,4
152432902,795,213,286,294,224,371,1.0527950310559,0.793357933579336,1.30662020905923,0.746561886051081,1.23051948051948,1.67010309278351,0.00569565217391304,44.5958263635965,-70.2493825339528,5
152432902,798,218,272,284,214,351,1.04839968774395,0.783492822966507,1.29859364464376,0.742481203007519,1.21982441692891,1.67732274066614,0.0057924484349754,44.5969991071736,-70.2492978110328,5
106451797,829,231,253,252,195,309,1.00740740740741,0.755357142857143,1.20661157024793,0.742268041237113,1.19067796610169,1.60956175298805,0.00583133971291866,44.659694067985,-70.67189573607,5
106451693,848,211,270,274,205,320,1.01470588235294,0.766497461928934,1.2258064516129,0.748387096774194,1.17647058823529,1.5414364640884,0.0053818052214203,44.6950056892273,-70.451723162455,6
118181950,884,327,238,244,179,293,1.02482269503546,0.775438596491228,1.26543209876543,0.763546798029557,1.20765027322404,1.60327868852459,0.00660452037476813,44.762810779846,-71.0287843479836,5
118181950,907,336,252,252.5,184,285.5,0.995892375168691,0.746784897454164,1.11186405337781,0.756287878787879,1.10509075610049,1.48143523143523,0.0055759910121528,44.8048199708705,-71.0170212394046,6
152431799,910,211,267,258,195,324,0.989690721649485,0.739130434782609,1.29032258064516,0.740157480314961,1.30812324929972,1.76153846153846,0.00647243993318772,44.8108308390905,-70.1522231810993,5
106571465,1086,192,275,286.5,237.5,353.5,1.00589722717747,0.812777646966486,1.27135703918723,0.803253460223947,1.24972161987927,1.56718037164794,0.00556921995582873,45.1657128555301,-70.111319847136,5
106456205,508,223,233,235,160,282,1.00558659217877,0.705329153605016,1.22955974842767,0.713675213675214,1.184,1.69166666666667,0.00697916666666667,44.0339038261444,-70.4790039427,5
106456205,518,213,239,234,173,289,0.984848484848485,0.709844559585492,1.18978102189781,0.713675213675214,1.16216216216216,1.65671641791045,0.00641091045131449,44.0543889363839,-70.4784510141694,5
106456205,533,214,249,244,177,295,1,0.724898121763643,1.20175609439413,0.725750541142517,1.20627927284274,1.68174680528482,0.00616025661884143,44.0882870225922,-70.4922608501319,5
129967463,470,584,217,229.5,165.5,304,1.01095764803026,0.74040132616775,1.42759587970201,0.725429806012687,1.39148150160265,1.96318879855465,0.00861417229012256,43.9400263716662,-71.0596368681724,4
132665711,481,429,263,259,196,297,1.014440433213,0.758490566037736,1.18378378378378,0.745945945945946,1.15811965811966,1.54109589041096,0.00575894693541752,43.9547949143552,-70.5900935272445,6
132665711,502,222,253,240.5,181,288,1.00466177983539,0.730520659625718,1.20076403090207,0.753112890725911,1.18856406043179,1.62138020053876,0.00615975814070984,44.0149571057683,-70.6454978578336,5
132665935,435,413,226,231,166,263,1.0253164556962,0.745283018867925,1.16723549488055,0.704301075268817,1.12585034013605,1.56581532416503,0.00668492268041237,43.8683686177373,-70.4210088743989,5
132665935,440,417,224,233,166,273,1.02608695652174,0.725714285714286,1.21621621621622,0.708333333333333,1.15168539325843,1.61797752808989,0.00700886415172129,43.8775722023117,-70.4163981639096,5
132665935,452,422,223,235,162,278.5,1.02593007619901,0.728368495077356,1.23852010933229,0.714737793851718,1.18482560230133,1.68992248062016,0.00727416735410321,43.8929159690366,-70.4065257141773,5
132665935,454,412,231,236.5,173,291,1.04460227272727,0.772373999057937,1.26878863826232,0.740328437212421,1.217375,1.62128851540616,0.00684606625133011,43.8987217186082,-70.4040196993853,5
132665935,461,443,221,231,179,300,1.02601156069364,0.81,1.36129032258065,0.766081871345029,1.30994152046784,1.75124378109453,0.00758794704892855,43.9157421073292,-70.3960780404091,4
132665404,509,215,269,274,197,325,1.02234636871508,0.70353982300885,1.15949367088608,0.697068403908795,1.11640211640212,1.61492537313433,0.0055070385818561,44.0358301577995,-70.5244377233336,6
132665404,513,208,253,264.5,179.5,307.5,1.00894366954363,0.697181801436729,1.16346501047158,0.679114558368556,1.14073550212164,1.67593427350978,0.00613831936859718,44.0428041918471,-70.526974951833,5
132665404,517,204,255.5,266.5,187,295.5,1.04157598258866,0.701699816617294,1.18805432372506,0.679451570953811,1.11998817679174,1.74738649940263,0.00626694844951436,44.0536264301038,-70.5331820204994,5
132665328,535,220,224.5,228.5,156,278.5,0.994240683939177,0.70402631317973,1.23304115853659,0.69311628775307,1.21772648917832,1.78528025144054,0.0073402976330745,44.0917562032118,-70.7441911414495,4
132665168,562,218,232.5,239,182.5,315.5,1.03556236826978,0.753604691272853,1.38350492072946,0.741646743461566,1.33855593947337,1.87749576988156,0.00700492643452449,44.1832257431212,-70.6749591384937,4
152432902,792,212,273,290,222.5,362.5,1.0518648018648,0.787948117236499,1.35392541906227,0.750478927203065,1.28448533532599,1.73388585099111,0.00597323448555456,44.5921030142169,-70.245057205931,5
152432902,799,218,272.5,284,207.5,351,1.0543433680584,0.772713178294574,1.30499549778804,0.736775647870375,1.24376705435606,1.73832908614709,0.00606265515027478,44.5974896082894,-70.2511082060605,5
118181950,879,331,241,251,188,276,1.00900900900901,0.770519262981575,1.14285714285714,0.768292682926829,1.0969696969697,1.4672131147541,0.00546357972022457,44.7585835520473,-71.0468972164627,6
106456205,523,215,250,247,188,300,0.99468085106383,0.720588235294118,1.20519480519481,0.718978102189781,1.18613138686131,1.63725490196078,0.00587676086768646,44.0658309896871,-70.4880514587375,5
106456205,524,218,252,247,188,299.5,0.992888720474927,0.722837072973519,1.19399641577061,0.720313793362932,1.18415547236292,1.62876276066661,0.005948683068813,44.0658800397987,-70.4876233850363,5
106456205,526,221,256,253,186,310,0.994708994708995,0.722602739726027,1.21479713603819,0.725085910652921,1.2010582010582,1.70422535211268,0.00633689586683061,44.0713335203871,-70.4955516667094,5
129968433,443,392,232.5,236.5,168.5,303.5,1.00198412698413,0.719361353022845,1.32642320085929,0.713760504201681,1.28821147939851,1.8503925453078,0.00767769795820977,43.8813401427018,-71.1739503827785,4
129968433,445,421,227,231,168,309,1,0.746153846153846,1.41150442477876,0.723118279569893,1.3715710723192,1.94639175257732,0.00822921370866576,43.884274231195,-71.1699327327293,4
132666192,406,259,226,222,151,218,0.965779467680608,0.692307692307692,0.983333333333333,0.711864406779661,1.01680672268908,1.42718446601942,0.00599472990777339,43.7938614982353,-70.5217711809036,6
129968433,442,409,217,223,157,303,1.01526717557252,0.728522336769759,1.39416058394161,0.711038961038961,1.36,1.97115384615385,0.00866308964900514,43.8808318051817,-71.1698346325062,4
{71EDAB99-35BF-470B-80E4-308AD356B128},818,178,265.5,267.5,202,345.5,1.0154643284177,0.704764678471575,1.37118897750805,0.731512552821278,1.34805097451274,1.88713527851459,0.00704158042362801,44.6417015952344,-71.6508021903329,4
{71EDAB99-35BF-470B-80E4-308AD356B128},819,178,257,271.5,205.5,344,1.00679880788026,0.712681514684596,1.32252456538171,0.720710612435718,1.32064888623433,1.83972537878788,0.00708062297366761,44.6423124920787,-71.6517876516658,4
{71EDAB99-35BF-470B-80E4-308AD356B128},823,194,261.5,264.5,196,331,0.997747747747748,0.728451354172389,1.29649720594248,0.731878306878307,1.28352602380045,1.77877295118674,0.00694822476985418,44.6521983191142,-71.6468960178101,4
135911428,52,220,229.5,232.5,159.5,273,1.02378392217102,0.680030235910417,1.22819393715634,0.662405374241741,1.17737962815827,1.85536624797911,0.00745738545922417,42.7942781923875,-71.254584307128,4
135911428,54,226,237,244.5,166,272.5,1.01075143052507,0.668707470275929,1.15199499446503,0.67810633858551,1.14924787172494,1.71021591363455,0.0067678186536842,42.7975021224492,-71.2549990035259,5
135910534,67,222,235,236,170,288.5,0.995180694908956,0.714353900893864,1.28857092696629,0.719752749750023,1.24500983284169,1.69252305665349,0.00687793064366904,42.8660028328322,-71.2113889952232,5
135999224,74,362,270.5,257,164,310,0.952605570530099,0.606602258071815,1.16790306627102,0.634041081856367,1.22830582344214,1.97166666666667,0.00693457312006111,42.9833306997505,-72.0582971401021,4
135909629,75,360,231.5,241,179,276,1.03168458781362,0.743743790362643,1.22904993696596,0.734306338527298,1.15438243477273,1.61021331609567,0.00641122154409865,42.9853997226393,-71.3870017720111,5
135999224,76,376,267,251,156.5,301,0.958468895770452,0.601369863013699,1.16141774891775,0.635398967183075,1.21185489902767,1.93063207539036,0.00712350295266083,42.9862558700415,-72.0576907023589,4
135999191,78,404,221,235,181.5,325,1.06891025641026,0.831761006289308,1.56063492063492,0.782208649784846,1.45545454545455,1.84692283661356,0.00790670134088626,42.9911920949077,-71.9275830518214,4
135909629,79,345,229,235,175,285,1.02659574468085,0.776556776556777,1.27619047619048,0.746987951807229,1.24545454545455,1.64462809917355,0.00718337649525219,42.9930827537543,-71.3480827380166,5
135999029,88,319,237,244,188,321,1.03225806451613,0.779944289693593,1.40967741935484,0.768992248062015,1.35416666666667,1.78666666666667,0.00733209285840865,43.0892967771846,-72.0981971763283,4
135998924,91,379,214,226,159,310,1.02777777777778,0.74251497005988,1.45477386934673,0.742647058823529,1.4,1.87330316742081,0.00823220495351643,43.0971983042512,-71.9532763920913,4
135998924,92,374,216.5,226.5,161,312.5,1.02786404416839,0.742616708330911,1.46818462965827,0.7423777653839,1.40342809364549,1.87548449612403,0.00822780550398636,43.0971983042512,-71.9532986875966,4
135998924,97,403,225,231,175,341,1.03598971722365,0.785288270377734,1.62209302325581,0.74780701754386,1.51141552511416,1.98445595854922,0.00840703414232826,43.1114986413297,-71.9507971319056,4
135999029,98,326,229,236,178.5,330,1.03718351697696,0.778187781877819,1.5435512109717,0.757950946701705,1.48045581869111,1.99625585676037,0.00824980437556,43.1259015377323,-72.080900323342,4
135999029,102,315,244,250,185,345,1.0045045045045,0.761904761904762,1.42253521126761,0.782142857142857,1.37735849056604,1.8314606741573,0.0071379859058877,43.13063264395,-72.0806416954809,4
135908715,107,309,252,266,168,306,1.0418410041841,0.689655172413793,1.23875432525952,0.651026392961877,1.1830985915493,1.86826347305389,0.00705882352941177,43.1831653134606,-71.2611659402828,4
135908715,108,339,267,267,178,301,1.01506024096386,0.692708333333333,1.13006396588486,0.684848484848485,1.13809523809524,1.71724137931035,0.00600527292256616,43.1902686614388,-71.2624947523968,5
135908715,109,333,258,267,172,294,1.02,0.689189189189189,1.18012422360248,0.67906976744186,1.14592274678112,1.71428571428571,0.00635294117647059,43.1923421434286,-71.2618526418451,5
135908605,114,327,255,270,203,327,1.06017699115044,0.803370786516854,1.27272727272727,0.77037037037037,1.20057306590258,1.54867256637168,0.00590888305074108,43.2114984415542,-71.2520961287401,5
135908605,115,330,259.5,273,211.5,322,1.04275751557281,0.804345961247708,1.24444665253489,0.763782704014067,1.1690789749612,1.59472049689441,0.00584393172212137,43.2129164356892,-71.2514228044811,5
141033553,118,269,242,256,179,306,1.01069518716578,0.716577540106952,1.25984251968504,0.718120805369128,1.20512820512821,1.73311897106109,0.00672268907563025,43.2422216478125,-71.1847235709236,5
135998471,119,380,263,265,185.5,319,0.995376857749469,0.706896551724138,1.2397233132481,0.704370129229555,1.2709991158267,1.79708582556684,0.00647179772790213,43.2426943125241,-71.9126941134039,5
135998471,120,373,263,274,187,331,1.02824858757062,0.721227621483376,1.28205128205128,0.693820224719101,1.25592417061611,1.81102362204724,0.00652373098772219,43.2447009079982,-71.9149994686486,5
141033553,122,263,248,259,182,299,1.02513966480447,0.70873786407767,1.21052631578947,0.708333333333333,1.1712962962963,1.73660714285714,0.00657400794740794,43.2486784261379,-71.1719972965171,5
141033553,123,271,253,257,181,301,1.03225806451613,0.718670076726343,1.21393034825871,0.70253164556962,1.16582914572864,1.6996996996997,0.00639599555061179,43.2488880038874,-71.1699996192452,5
135907944,146,354,253.5,275,209,323.5,1.04595324097964,0.799049861084601,1.30481291947646,0.756354407014306,1.23024948024948,1.66508838383838,0.00614826913341089,43.390691876488,-71.2878893328962,5
135995141,164,360,269,265.5,188.5,317,0.990658880588088,0.710933506350517,1.25308612286777,0.710691049762616,1.2370684909963,1.74313845709958,0.00650372379685143,43.4288439451013,-71.9593764423325,5
135907867,174,350,244,266,193,312.5,1.04841426792646,0.770451667370199,1.28509852216749,0.728523551838642,1.23775175449525,1.67287446695096,0.00639871092757892,43.4433895327376,-71.3110944947783,5
135907867,175,365,250,263,188,300,1.03272727272727,0.763636363636364,1.272040302267,0.721311475409836,1.19834710743802,1.64,0.00631228117425263,43.4447228039526,-71.3113798772457,5
92798357,179,368,265,290,205,320.5,1.06907175511827,0.74542195256481,1.17183047252966,0.693064182194617,1.12509780675756,1.61903444807644,0.00559515906034893,43.4667998132682,-71.6826936810672,5
107204587,183,333,268,272,180,308,0.975,0.654471544715447,1.13839285714286,0.666666666666667,1.14525139664804,1.74368231046931,0.00617283950617284,43.4826920494227,-71.164398988322,5
107204587,188,322,265.5,270,176.5,302.5,0.993956539663382,0.667824074074074,1.13288868765673,0.677500884121184,1.12233683420855,1.70832003192338,0.00614165761511216,43.493228905212,-71.1517529777344,5
107204587,189,319,257,258,162,295,0.99135446685879,0.651917404129794,1.16151202749141,0.655913978494624,1.17543859649123,1.78389830508475,0.00680262975344943,43.4939289840774,-71.1346166523861,5
141031837,191,225,227,240,173,332,1.03603603603604,0.749034749034749,1.46215139442231,0.718808193668529,1.39156626506024,1.96837944664032,0.00792884166465427,43.495650197084,-70.855784604413,4
141031699,200,223,243,262,175,325,1.04477611940299,0.717073170731707,1.30263157894737,0.675373134328358,1.25,1.86559139784946,0.00764152649665401,43.5380116570918,-70.9880460007593,4
141031699,201,223,247,260,175,317,1.02892561983471,0.714285714285714,1.25968992248062,0.697183098591549,1.20418848167539,1.7979797979798,0.00692387440758294,43.5385110764097,-70.9887193250184,5
141031837,202,215,230,232,173,293,1,0.70873786407767,1.25266903914591,0.708994708994709,1.25892857142857,1.79026217228464,0.00723745897796531,43.5391621051635,-70.8660583732402,4
141031699,204,235,246,264,181,299,1.04735376044568,0.704016913319239,1.17467248908297,0.675276752767528,1.12135922330097,1.72992700729927,0.00654917837580376,43.5455609151752,-71.0169008436761,5
141031699,205,240,246,262,172,290,1.0290839210652,0.697613273068019,1.19792239382883,0.670237059591127,1.14494906621392,1.8019261494763,0.00651319538161643,43.5457481974195,-71.0184436926406,5
141031578,211,220,255.5,263,178.5,312,1.01469022780498,0.716053203948469,1.18862859279838,0.706246961594555,1.14044697633655,1.68665600568586,0.00626785867802705,43.5505417310519,-70.8784502150677,5
141031837,214,227,218,219,154,270,1.00418410041841,0.68361581920904,1.28125,0.691919191919192,1.24901185770751,1.97692307692308,0.00818609727812266,43.5526018357386,-70.8635835721555,4
141031578,215,218,252.5,257,177,281.5,1.00561063896758,0.711569788967049,1.10561603823686,0.701842562682054,1.08560315912173,1.57313943541488,0.00570188212629407,43.554719908739,-70.8827666248874,6
141031578,216,223,249,253,172,291,1.01056338028169,0.686813186813187,1.1343669250646,0.693798449612403,1.13333333333333,1.70212765957447,0.00641025641025641,43.5580508572259,-70.8736031722226,5
141031578,222,218,259,263,181.5,306.5,1.01909801278665,0.689403748920952,1.13837061639152,0.686481199739187,1.11246684350133,1.67514603354061,0.00612409333981784,43.5672990328108,-70.8887685749054,5
{4C93E990-31DC-4E13-8902-5466A430064D},252,204,254,259,172,313,1.02083333333333,0.698960117308618,1.27224628852489,0.679696046257228,1.2470971950424,1.953148323347,0.00685083004143998,43.5964125035887,-70.7068461701269,4
107204287,302,387,258,262,175,299,0.996563573883162,0.684536082474227,1.13824289405685,0.670833333333333,1.12464589235127,1.7317880794702,0.0062680412371134,43.6517410294599,-71.5179477335466,5
129970891,307,210,219,225.5,174.5,310,1.02178037789549,0.770810343559185,1.39788329519451,0.754078853673467,1.35150938580412,1.8514371657754,0.00772645561991622,43.6563026898376,-70.7372527802103,4
107204287,311,381,272,273,182,295,1.00694444444444,0.681578947368421,1.11611374407583,0.679389312977099,1.09226932668329,1.64583333333333,0.00591204995350073,43.6585991268801,-71.5235974145813,5
129970891,317,206,199,208,150,326.5,1.06274596141674,0.775786334056399,1.73304820710361,0.716002844950213,1.61289071794284,2.23743427502005,0.0104414005614591,43.6648998366686,-70.7245755559154,3
107204287,318,398,264.5,264,176,304.5,1.00145348837209,0.6707515734913,1.16394460586747,0.66810617787785,1.14390351404416,1.80355181478236,0.00641547055062063,43.6659878573257,-71.5324754847787,5
129970380,333,285,285,302,223,294,1.08630952380952,0.79746835443038,1.09243697478992,0.73448275862069,0.995983935742972,1.37254901960784,0.00466252934177948,43.6916990339998,-70.9957959183902,2
129970380,334,268,267.5,294,219,283,1.08978058609881,0.784497467342042,1.09880792256771,0.721009333966145,0.995244715124233,1.39871149221905,0.00455384220292271,43.694383412834,-70.9925719883285,2
92797749,352,436,242,249,159,319,1.02856227177376,0.651601627460161,1.36563851527969,0.64318477654497,1.31399018232819,2.10358391608392,0.00811557472723198,43.7198047479397,-71.6148350812359,4
