site_no,station_nm,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude,cluster_sel,cluster
150612453,150612453,1,247,238,178,315,0.995726495726496,0.764444444444445,1.27741935483871,0.767241379310345,1.29559748427673,1.72222222222222,0.00697255960413855,45.7418955981511,-69.1245118658063,1,1
150612461,150612461,1,237.5,235.5,182.5,290,1.00489098057905,0.7802102210946,1.272617274758,0.763834251245738,1.25869565217391,1.64321006598128,0.00691877922518434,45.9664782227079,-70.158457004372,1,1
150612468,150612468,5,244.5,258.5,198,295,1.05135135135135,0.779342723004695,1.21272733013387,0.737837837837838,1.14385847797063,1.52966101694915,0.00640185855915515,45.8212961351491,-69.3780233543575,1,1
150612516,150612516,4,237.5,261.5,225,299.5,1.07717444827432,0.919793825679066,1.23978062406322,0.861904761904762,1.13652689609088,1.3852206197344,0.00573058589024167,45.9209820146596,-69.8770587437427,2,2
150612671,150612671,3,230,239,195,297,1.02158273381295,0.817813765182186,1.29775280898876,0.796491228070176,1.2760736196319,1.54929577464789,0.00690364277320799,45.9393252700264,-70.2191186151031,1,1
150612745,150612745,1,221,224,171,240.5,1.0095389748256,0.771565656565657,1.09521497021497,0.770788070314043,1.09912280701754,1.40900735294118,0.00637559888208677,45.6944017128308,-68.8636812087861,2,2
150612794,150612794,1,223.5,232,171.5,291.5,1.01740436434314,0.793078917625158,1.34244356187291,0.755274820347123,1.29973916823649,1.75826198630137,0.00786694401029696,45.6848726138796,-69.0015164814492,5,5
150612936,150612936,4,253.5,278,250.5,319.5,1.08128299396682,0.930555555555556,1.29636231163237,0.869954819277108,1.21331533963113,1.39556404230317,0.00539834202442215,45.8414115859113,-70.036584198705,2,2
150612948,150612948,1,238,237,177,274,1.00684931506849,0.75,1.13253012048193,0.751054852320675,1.12546125461255,1.48148148148148,0.00622471210706505,45.5966225449308,-68.9580224097738,2,2
150679585,150679585,1,260,256,195,286,0.992424242424242,0.746666666666667,1.1319018404908,0.76551724137931,1.11731843575419,1.46212121212121,0.00562354312354312,43.8521999173175,-74.6531996525381,2,2
150679595,150679595,1,257.5,257,190.5,303.5,0.971250516457788,0.723593496898582,1.21566846323099,0.749044022589644,1.25371514750239,1.65601955422985,0.00643114389992173,44.2000008812842,-74.4999983176448,1,1
150679607,150679607,1,241.5,245,185.5,310.5,0.986633722314837,0.746648313314351,1.38655500432388,0.759439809076277,1.36386946386946,1.81522006729217,0.00751643920203799,43.9529533056202,-74.4490084970987,5,5
150991622,150991622,3,241.5,270,189,301,1.05045871559633,0.717488789237668,1.17258883248731,0.68503937007874,1.12618296529968,1.74054054054054,0.00686821081671361,44.1498701808744,-75.3932023360276,1,1
150991627,150991627,1,302,410,305,368,1.28556734391975,0.960769230769231,1.24010025332443,0.733568060629999,0.952695022865515,1.25015229615745,0.00413957713959421,44.5379962820344,-75.5688002491453,3,3
151715136,151715136,2,219.75,235,174.5,265,1.06339562077267,0.819303655238979,1.22863127307019,0.761991010047594,1.14090118317755,1.52188286808976,0.00692605886456124,45.1335359823284,-67.544362521002,1,1
151715161,151715161,2,275.5,295,214.5,248.5,1.06301009051788,0.757592569505049,0.941328304712994,0.721782860292092,0.881944444444445,1.22613043478261,0.00445073823334979,45.0140186967929,-67.1540038965812,4,4
151715163,151715163,2,240,239.5,184.75,240.75,0.988619738215147,0.751041619999104,1.00810024923844,0.776141094298422,1.01444928369902,1.36545061759208,0.00568960277153157,45.0736502551806,-67.3788406898981,2,2
151715282,151715282,4,234.5,238.75,178.25,290.5,1.01666727444116,0.77946182070141,1.24742914427224,0.768232701109066,1.21764186281069,1.60786983362538,0.00685711185886809,45.1162424736679,-67.8873487706062,1,1
151715315,151715315,3,209,211,152,259,0.992,0.738095238095238,1.26,0.740112994350282,1.2258064516129,1.67647058823529,0.00802139037433155,45.1392867363203,-67.9974101607661,1,1
151715316,151715316,2,230.75,245,186,275.75,1.02488302255744,0.77955004209293,1.18147350285287,0.775587823862845,1.13203583698616,1.50028978521801,0.00650200813080028,45.0562642201732,-67.57364543762,2,2
151715391,151715391,3,240,246,171,254,0.997101449275362,0.710884353741497,1.03645833333333,0.710743801652893,1.04511278195489,1.48091603053435,0.00592366412213741,44.9462388744135,-67.4131579316054,2,2
151715467,151715467,2,215.25,227.25,166.5,279.25,1.00926861591278,0.767645071464735,1.26571234223677,0.766222806487865,1.2428167713246,1.60884813384813,0.00747376997376997,45.0392861929122,-67.9822194898441,1,1
151715499,151715499,3,217,227,159,280,1.01845018450185,0.73374613003096,1.34319526627219,0.716012084592145,1.29411764705882,1.79581151832461,0.00831394221446577,45.0498743283636,-68.0803211993869,5,5
151715586,151715586,1,219,233,177,253,0.994413407821229,0.743040685224839,1.13013698630137,0.765395894428153,1.14093959731544,1.49206349206349,0.00681307530622599,44.8649777031825,-67.4600765928898,1,1
151715617,151715617,1,213.5,235.5,167.5,277.5,1.05723384895359,0.767741548789259,1.27072463768116,0.723038289564834,1.18819566960706,1.70187067314774,0.0079712912091229,44.889966505486,-67.5617530151104,1,1
151715742,151715742,1,221.5,224,160.5,270,0.979150970733121,0.722257224391608,1.26739678073677,0.749622356495468,1.28800994864175,1.72170829170829,0.00777294939823157,45.0407019574967,-68.2652074199989,1,1
151715837,151715837,1,227,239.5,159.5,270.5,1.04290974754807,0.761838807545179,1.23884626314294,0.725603309584004,1.1531425891182,1.62192192192192,0.00714503049304811,44.8453442812442,-67.5683792392759,1,1
151715910,151715910,1,199,213,161,236,1.01944444444444,0.780612244897959,1.24083769633508,0.764192139737991,1.18421052631579,1.55,0.00778894472361809,44.8023273333816,-67.2588106077414,1,1
151716010,151716010,3,247,250,175,276.5,1.01307692307692,0.713286713286713,1.16655174451821,0.705069124423963,1.15080838554962,1.60526315789474,0.00648591174906964,44.9177779187564,-68.0105199178633,1,1
151716032,151716032,2,239.75,240.75,181.75,231,0.981062340966921,0.751374698880148,0.98987818968916,0.770412307357324,1.0048439683279,1.31014657295609,0.00546702505845276,44.7727701820488,-67.3602150247978,2,2
151716036,151716036,1,243,242.5,192,271,0.991277890466531,0.776354799023859,1.14357385917459,0.792990511172329,1.14047838895484,1.41614700470251,0.00582776545145068,44.7844374199552,-67.442993776754,2,2
151716043,151716043,1,225.5,229.5,178.5,327.5,1.01755899994873,0.758133874239351,1.45353171208603,0.768117159498208,1.43529350971476,1.88901463311928,0.00837700502491918,44.9588105666502,-68.2893177793949,5,5
151716071,151716071,2,259.75,262.75,180.25,299.25,1.02233259441289,0.712134401742835,1.17997494179933,0.700222418283734,1.13993336178998,1.64557030784311,0.00633757722880233,44.9428001643178,-68.2132276790189,1,1
151716176,151716176,1,234,243,171,289,0.993589743589744,0.717948717948718,1.22885572139304,0.707317073170732,1.23414634146341,1.73076923076923,0.00739644970414201,44.8964054474072,-68.2251736107411,1,1
151716230,151716230,1,248,247,183,310,0.994525547445255,0.758503401360544,1.2289156626506,0.76,1.21917808219178,1.61068702290076,0.00649470573750308,44.8574016904927,-67.9828036320821,1,1
151716299,151716299,2,240.25,244.5,170.25,282,1.0074189855583,0.716903051804006,1.19816410598456,0.711754919813431,1.18630967614852,1.65434470425244,0.00688664379465187,44.8486819183827,-68.1409345031899,1,1
151716328,151716328,2,231,235.75,165.25,289,1.02918870126978,0.744569205089013,1.31036654730664,0.722259300039162,1.24687654765657,1.72384914286251,0.00746706681462099,44.8168706914674,-68.0104455995124,1,1
151716379,151716379,1,233,230.5,171,299,1.02064216693297,0.756425009589567,1.44416040189546,0.753449029277733,1.3869381385305,1.84537422037422,0.00792006103164901,44.8187368252583,-68.0441831580828,5,5
151716807,151716807,1,281.5,307.5,201,301,1.06318605111948,0.713770639834881,1.08992893898554,0.655178254977588,1.0013698630137,1.53328248932276,0.0054468294469725,44.6969141844781,-67.8928323501267,2,2
151716909,151716909,2,241.5,243,178.5,275.5,1.00034782608696,0.755659758987546,1.19598571582385,0.753933151658149,1.17710488620086,1.57039371304077,0.00651194642494003,44.7548133821066,-68.216077044592,1,1
151716913,151716913,2,244,255.5,168.25,299.5,1.03364524321593,0.710878977906639,1.20503042592689,0.685808790979363,1.16163270509632,1.77572055137845,0.00728326156841584,44.7897459797593,-68.4531117088406,1,1
151717210,151717210,2,218.5,228.25,173.25,279.25,1.00833333333333,0.765720573286363,1.29466817460843,0.756737579060883,1.26909949051355,1.70408940976561,0.0077994358593525,44.6569606390392,-68.1452531425601,1,1
151717215,151717215,1,238,244.5,170.5,281,1.03902462239514,0.769759134517248,1.26019129845945,0.731551470117225,1.20451431455975,1.70268173758865,0.00715412494785148,44.7418217911874,-68.4977673763403,1,1
151717225,151717225,1,243,248,164,250,1.003003003003,0.700787401574803,1.0705596107056,0.703071672354949,1.05882352941176,1.50149253731343,0.0061789816350347,44.676959707264,-68.2130136421683,2,2
151717234,151717234,1,239,239,189,266,1.01315789473684,0.787456445993031,1.17919075144509,0.778280542986425,1.15028901734104,1.49418604651163,0.00625182446239175,44.6655488676682,-68.2860002082111,2,2
151717255,151717255,2,264.25,272.5,194.5,327,1.05742229773098,0.744044631877795,1.29097100504501,0.710729135729136,1.20050114859774,1.72530892652206,0.00655453928534209,44.7203200059077,-68.5344680075607,1,1
151717259,151717259,2,279.75,324,215.5,271.5,1.12417953271001,0.750800475920577,1.02132429514464,0.665245993042046,0.918874062849923,1.33765743036228,0.00478171120706644,44.6559216684938,-68.2494935478866,4,4
151717271,151717271,1,254,252,174,271,0.991557423767455,0.684892566395302,1.07661414890331,0.702168367346939,1.0835972017673,1.55705244122966,0.0061301277213766,44.6874252174364,-68.4452168704255,2,2
151717326,151717326,3,242,243,173,281,1.00746268656716,0.728971962616822,1.20359281437126,0.714814814814815,1.18577075098814,1.69268292682927,0.00702479338842975,44.5960745868885,-68.1471809605823,1,1
151717340,151717340,2,249.5,253.25,162,253.5,1.01059845192107,0.665891787892985,1.04672319851381,0.669401830420509,1.02767222812798,1.56276695311835,0.00626333606355995,44.5810422140538,-68.0785940409122,2,2
151717370,151717370,3,251,252,182.5,272.5,0.986524500907441,0.736002704197652,1.09321597528401,0.729472785596026,1.13055072463768,1.59032634032634,0.00634355780760453,44.6404396696362,-68.4905243098625,1,1
151717400,151717400,1,231.5,233.5,175.5,272,1.00731837606838,0.746839525283798,1.17765472713838,0.752400523244487,1.15005985780717,1.56051923460235,0.00674090382117647,44.5519175955232,-68.1337575800444,1,1
151717493,151717493,4,254.25,262,185,290.25,1.01716930373894,0.740473007677332,1.1259043040293,0.723251212796644,1.11309804648446,1.56517390873116,0.00602102625601043,44.6046141369976,-68.5571748649001,2,2
151717576,151717576,1,238,239,178,296,1,0.72027972027972,1.19111111111111,0.721830985915493,1.19942196531792,1.64117647058824,0.00689569945625309,44.5424330875825,-68.5392637707437,1,1
151717690,151717690,3,267,266.5,169,276,1.02394190520485,0.668217054263566,1.01851851851852,0.650169262863353,0.984099235842144,1.62725342597954,0.00609458211977356,44.5443133418601,-68.9926131430124,2,2
151717768,151717768,2,263,247,160,232,0.947353580594014,0.598597666914867,0.895752670226969,0.643754789272031,0.933049535603715,1.49447174447174,0.00568207571807503,44.362381275696,-68.2508223600005,2,2
151717936,151717936,5,227,224.5,151,217,0.98,0.653409090909091,0.98744769874477,0.671686746987952,1.01197604790419,1.45588235294118,0.00625438101621815,44.3337819392695,-68.3633950415554,2,2
151718081,151718081,1,243,243.25,168.5,231,1.02941176470588,0.725471332018239,0.989858572925154,0.696350293060139,0.956795469686875,1.36843185550082,0.00563140681276058,44.3296046534026,-68.696393573665,2,2
151718263,151718263,1,240,255,186,304,1.0410447761194,0.788235294117647,1.3452380952381,0.748633879781421,1.28571428571429,1.70430107526882,0.00710125448028674,44.3374036211451,-69.0403062015131,1,1
152243469,152243469,2,220,226.25,165.25,282.75,1.01495772459966,0.758460398759763,1.30935645210806,0.746210116995806,1.26144426531315,1.68593944200875,0.00766495997621851,45.8273542698404,-67.750609322027,1,1
152243475,152243475,1,251,251,170,284,1.03015075376884,0.694158075601375,1.17826086956522,0.676363636363636,1.14917127071823,1.74825174825175,0.00696514640737748,45.7701930534362,-67.8508454546074,1,1
152243477,152243477,1,250,267,166,274,1.04449152542373,0.673024523160763,1.10046728971963,0.661224489795918,1.03896103896104,1.62162162162162,0.00648648648648649,45.7473401605373,-67.8555275107136,1,1
152243494,152243494,7,245,246,169,266,1.00297619047619,0.705555555555556,1.09090909090909,0.708,1.08353263180272,1.48936170212766,0.006218820861678,45.7325193826645,-67.7991530071382,2,2
152243533,152243533,1,226,242,179,315,1.05044510385757,0.805309734513274,1.50862068965517,0.745379876796715,1.33802816901408,1.83870967741935,0.00813588352840423,45.5483661533305,-67.5534858417574,5,5
152243780,152243780,2,238.5,248.5,178,300.75,1.00991244884811,0.747480667151672,1.32785229098258,0.728018985007065,1.28041968599034,1.77941999576375,0.00746186884262512,45.4063148006214,-67.7964399626544,1,1
152243868,152243868,2,250,247,170,277,0.995391511416165,0.720741403373482,1.147937314391,0.710882577744699,1.13357671088407,1.60413926124177,0.00641577288292653,45.3329380632364,-67.8387412247978,1,1
152243869,152243869,3,250,247,180.5,275.5,0.992248062015504,0.728723404255319,1.13581978844169,0.727626459143969,1.14533838843891,1.55232558139535,0.0062093023255814,45.3554921963647,-67.9210807553003,2,2
152243910,152243910,1,245,279,185,280,1.11268261594274,0.765923818555398,1.1552599862259,0.681018698449713,1.03225219606009,1.49809160305344,0.00611465960429974,45.2896580284116,-67.8272033008221,2,2
152243956,152243956,4,232.5,242.75,172.5,285,1.05008036001286,0.772836253145326,1.27715965008201,0.734296619553327,1.2023671934302,1.62137148978398,0.00697837043631996,45.3165542111908,-68.0547657196578,1,1
152243996,152243996,9,237,245,182,264,1.01142950179095,0.757418611351196,1.15450079568256,0.734026369168357,1.10557275541796,1.50511945392491,0.00609360102803609,45.3146180942861,-67.9829284869116,2,2
152244015,152244015,4,226.5,235,157,248.5,1.00347760703041,0.714794120608074,1.14961392327491,0.702308247508536,1.13731278998989,1.6789714174776,0.00727614008916781,45.1062161849492,-67.2091094673997,1,1
152244061,152244061,1,232,239,180,283,1.00910746812386,0.749063670411985,1.25490196078431,0.741007194244604,1.24647887323944,1.67256637168142,0.00720933780897162,45.073685927989,-67.221982892141,1,1
152244093,152244093,24,228,242.75,180,260,1.06479582187124,0.826680877467751,1.13883883064232,0.76984047127932,1.04836580264022,1.39559481386004,0.00606789745244373,45.1981669361805,-67.636138252517,2,2
152244096,152244096,8,238.5,243.5,178.25,259,1.0095817269153,0.751704920987803,1.08366851226938,0.736265118353629,1.04173435062382,1.43817204301075,0.00602086518583594,45.229457377252,-67.9192781636994,2,2
152244103,152244103,2,228.5,229,173.25,279,0.995581728266528,0.756494991224357,1.21527506275618,0.75949886739469,1.20648027981257,1.60394150400632,0.00701989988088395,45.2083663866568,-68.081035398739,1,1
152244116,152244116,2,241.75,258.75,186.75,294.5,1.0647850628615,0.781809194599725,1.21944924212357,0.732641799691973,1.13166351919605,1.52939257694181,0.0063271710048634,45.153898467289,-67.8844046491357,1,1
152244138,152244138,1,237,250,192,285,1.01739130434783,0.783582089552239,1.17032967032967,0.769230769230769,1.14153846153846,1.51315789473684,0.00638463246724406,45.0580166468872,-67.7017777063908,2,2
152244170,152244170,1,228,237.5,167,287,1.03792673571155,0.774754901960784,1.28728297834258,0.739086272475795,1.20446498819827,1.68148880105402,0.00737495088181587,45.3054387870398,-68.137735098184,1,1
152429632,152429632,2,286,274.5,186,312,0.953985321211755,0.665619022240833,1.08806008436894,0.692863986859515,1.10164103445313,1.59266901896541,0.00557030377854319,45.2541725022283,-69.9250475892799,2,2
152429645,152429645,2,228,252,175.25,303.75,1.10242413865975,0.796552226357896,1.31427845201477,0.718571765860524,1.1937619387546,1.67561984176578,0.00736348140020251,45.1247359463994,-69.301647425604,1,1
152429695,152429695,2,262.75,260.75,200.5,324.5,0.985558172805069,0.749097928057517,1.27481832782982,0.7656281916386,1.29072848045674,1.70624812360833,0.00651249724480506,45.2565982532014,-70.0766837797034,1,1
152429935,152429935,2,242.5,264,170.75,290.5,1.07331858318645,0.710773782756834,1.20084555886138,0.659695358457715,1.08691626630597,1.70747157071784,0.00703887490501439,45.0309030829317,-69.3022427155946,1,1
152430225,152430225,1,286,287,239,341,1.01035577975285,0.808808444767713,1.26203488845465,0.803713276471095,1.23041529023124,1.52949240428739,0.00534787553946642,45.088614998316,-69.9338699207142,2,2
152430340,152430340,1,222,248,178,317,1.10724637681159,0.818181818181818,1.53084112149533,0.721518987341772,1.3494623655914,1.89024390243902,0.00851461217314876,44.8854137633104,-69.0967182889402,5,5
152430424,152430424,2,222.5,248,169.5,283.5,1.08395603867594,0.760927480995016,1.30120086312037,0.701161929280425,1.18689017464533,1.70972973592518,0.00768585358444152,44.9337860915382,-69.3884750413166,1,1
152430568,152430568,3,225,228,166,275,1.01414141414141,0.758270932607216,1.24444444444444,0.734432234432235,1.24056603773585,1.68918918918919,0.00760896031166301,44.9226457707397,-69.5037598967689,1,1
152430604,152430604,6,282.5,372.75,261.25,281.75,1.27836822541048,0.916045898003156,1.02637593927677,0.694405382265774,0.790898916061345,1.11253848927125,0.00396018818452741,44.8520217850717,-69.2416866369218,3,3
152430810,152430810,2,246.75,239.5,163.25,290.5,0.981666370764051,0.705951368940022,1.21336701436424,0.708401161087834,1.24047194129846,1.79417387430862,0.00727122207676613,44.9347091254563,-69.9500096369771,1,1
152430816,152430816,1,248.5,295.5,254,443,1.15205185368673,0.979479052141571,1.74036771032058,0.837453800819099,1.55342902711324,1.86901606112584,0.00752119139286052,44.9635639683731,-70.0577927980905,5,5
152431003,152431003,2,225.75,244.25,194.75,312,1.07994210632645,0.850374824601958,1.41186014063712,0.784974000734303,1.27665919741301,1.65121607985828,0.00735155594267685,44.760398406176,-69.1984125475651,1,1
152431075,152431075,1,219,221,163,308,1.02312138728324,0.780141843971631,1.52888888888889,0.747474747474748,1.46517412935323,1.91538461538462,0.00874604847207587,44.8025458293332,-69.5210864770956,5,5
152431192,152431192,2,222,236.25,168.5,277,1.02035858883645,0.735380690382546,1.23467829742595,0.713779947650916,1.19660699888316,1.66982045450602,0.00752267902446026,44.8328365027893,-69.7652222597718,1,1
152431799,152431799,2,256.5,251.5,192.5,322.5,1.00015040061254,0.747898550724638,1.30854157201272,0.740157480314961,1.30833671758666,1.77732095490716,0.00694328036774243,44.8087216842922,-70.1511061762854,1,1
152431859,152431859,3,279,364.5,276,287,1.26641209596544,0.966942148760331,1.09311740890688,0.746113989637306,0.86734693877551,1.11567164179104,0.00399882308885679,44.6446564928658,-69.3282511656723,3,3
152432074,152432074,2,272.5,275.75,188.5,318.75,1.01646962241775,0.681888727398783,1.17452229581121,0.668689054295771,1.15044426308121,1.72358010686324,0.00632529335853663,44.7274188947848,-70.0838584732984,1,1
152432422,152432422,1,228,247.5,187,309,1.08823529411765,0.825615035371133,1.36907762096774,0.759848881752182,1.24626865671642,1.66069703243616,0.0072837589141937,44.5150765026197,-69.3049672263382,1,1
152432466,152432466,4,309.75,366,233.5,284.5,1.15734458096461,0.742886178861789,0.956342822404999,0.616780383324501,0.830578512396694,1.27520930225494,0.00411802619929258,44.610470051456,-69.7820787765291,4,4
152432473,152432473,3,271,297,203,279.5,1.07929539295393,0.752136904337916,1.06377945792988,0.697309417040359,0.965340308149673,1.37036437246964,0.00497579405105509,44.6288504659983,-69.8378684477675,4,4
152432565,152432565,1,304,441,309.5,355.5,1.42892156862745,0.99812734082397,1.17336071047009,0.697392697611187,0.828481472975042,1.15986397108448,0.00381534201014632,44.5213459987008,-69.4675103779385,3,3
152432573,152432573,2,226.5,247.75,183.75,292,1.07818116440806,0.811469772917141,1.35958303342105,0.750223927145709,1.21911844779492,1.63511854625153,0.00721857802420534,44.5322997804386,-69.5613209459009,1,1
152432888,152432888,1,258,304,183,279,1.14135021097046,0.739856801909308,1.14521452145215,0.634259259259259,1,1.51587301587302,0.00587547680570936,44.5205968697238,-69.7863583987651,4,4
152432902,152432902,5,272.5,284,214,362.5,1.0527950310559,0.787948117236499,1.30662020905923,0.742481203007519,1.24376705435606,1.73388585099111,0.00635123022341068,44.5936984805738,-70.2462709732377,1,1
152433086,152433086,3,253,249,177,262,1.00977562877456,0.709433962264151,1.04699804699805,0.709188408426429,1.04166666666667,1.50612736023695,0.00618424264453032,44.5461475187601,-69.8672271691034,2,2
152433096,152433096,3,278,354,234.5,277,1.24888888888889,0.83433734939759,1.07575757575758,0.647619047619048,0.891393442622951,1.2927381648159,0.00465013728351042,44.4395021715988,-69.5492174592748,3,3
152433117,152433117,4,227.5,230,163.5,258.5,1.03789165737569,0.7520305907173,1.18541512231282,0.719520525123284,1.12225274725275,1.56909854851031,0.00686583343935102,44.4835740684523,-69.782467833096,1,1
152433156,152433156,2,290,365,242.5,288.25,1.23423168360748,0.839533464399322,1.04153998407962,0.648356461652675,0.835233641749318,1.25229890544484,0.00432108317332024,44.4086176945192,-69.6549353134169,3,3
152433202,152433202,2,220.5,230.5,159.75,288,1.0366483568267,0.717564860955902,1.34523100352839,0.693956114743573,1.28158358432192,1.88695834630068,0.00857658865747205,44.4234687305777,-69.9838854276801,5,5
152433204,152433204,4,287.5,381.25,266.5,309.5,1.2744473489039,0.90840880065018,1.12199649888294,0.686761225292258,0.897036308359849,1.21986254205192,0.0042435172136544,44.366305284623,-69.6037225378181,3,3
152433322,152433322,8,275.5,339,229,324,1.19373814776114,0.817924859550562,1.23003210803516,0.655528426927102,1.04120908253656,1.52152917159865,0.00548665483184633,44.3270027679379,-69.6625648353193,4,4
152433355,152433355,1,191.5,233.5,166,516.5,1.18762439995317,0.861803713527852,2.58390788747932,0.712003470760122,2.20213033694558,2.99336283185841,0.0156311375031771,44.2832121660426,-69.6814580464828,5,5
152433387,152433387,3,232,244,169,285,1.03370786516854,0.722955145118734,1.25157232704403,0.686666666666667,1.18222222222222,1.74587458745875,0.00729193673839772,44.3472552617392,-69.9581318895459,1,1
152433519,152433519,1,259,282,200,322,1.09912536443149,0.780141843971631,1.27857142857143,0.705882352941177,1.16379310344828,1.63718820861678,0.00632118999465938,44.2840460179396,-70.0447677639134,1,1
152433527,152433527,5,271,323,220,285,1.14197530864198,0.787554901881775,1.08878504672897,0.66460562446738,0.981697171381032,1.36274509803922,0.00504075837811106,44.2671843732161,-69.9807546928305,4,4
152433595,152433595,3,255.5,306,195,274.5,1.13966480446927,0.758974358974359,1.12887828162291,0.649706457925636,0.974654377880184,1.45061728395062,0.00573556026592324,44.2832047342075,-69.9173593558803,4,4
152433596,152433596,4,262,303.5,195,305.5,1.12395332282831,0.736342571963283,1.21279164337888,0.645353402641847,1.10077044205242,1.65042225181127,0.00631739881857216,44.2310941929299,-70.0443876255485,1,1
152433647,152433647,1,221.5,238,156,283.5,1.06764451675225,0.718839850488787,1.31248565136429,0.670086591445815,1.21151615575808,1.87717086834734,0.00847481204671485,44.1949308833865,-69.9510062460625,5,5
26181826,26181826,2,287.25,304.75,236,395,1.05852276036122,0.807595649059475,1.38134641670007,0.7674517089781,1.2851158746634,1.6505328374726,0.00574755655819296,41.584305580636,-74.554620075999,1,1
37098607,37098607,2,306.25,401,325.5,381.25,1.25606753412068,1.00201616181324,1.29478333068049,0.78880502768875,0.98640813357488,1.25051461743192,0.00408332443191871,41.548842349958,-74.1036533500598,3,3
42149447,42149447,1,334,391,262,353,1.17322834645669,0.752969121140143,1.06072874493927,0.651074589127687,0.907936507936508,1.42713567839196,0.00427286131255078,42.7522021148472,-77.7186978537505,4,4
42149499,42149499,2,332,386,260,345.5,1.11965949820789,0.754562818336163,1.07105806537558,0.66107430875576,0.931583660758227,1.40355329949239,0.00422823020318385,42.7545609793045,-77.5091513179459,4,4
43492303,43492303,2,367,419,270,353,1.16087962962963,0.73611604499704,0.990991379310345,0.629957093054438,0.874110085316982,1.36520622234908,0.00372035327884691,42.8169794758506,-75.0074306402238,4,4
46466535,46466535,1,343,489,338,395,1.38528138528139,0.955,1.18672199170124,0.684705882352941,0.861842105263158,1.22784810126582,0.00357973207366129,42.3714394758935,-76.7345207420424,3,3
47721625,47721625,2,261.75,264,197.5,286.5,1.00478843300291,0.756707405632289,1.13830867040173,0.756011415075092,1.12126948561344,1.46644211576846,0.00560268406809807,43.4841836187251,-74.4254310002786,2,2
47721785,47721785,1,268,264.5,207.5,306.5,1.01159613786274,0.76327829377365,1.14614691541234,0.755261221486387,1.13983835994481,1.47846683893196,0.00551666730944759,43.4872002005877,-74.3637995350684,2,2
47722841,47722841,1,253,261,188,337,1.05084745762712,0.751989389920424,1.38036809815951,0.715328467153285,1.28103044496487,1.82333333333333,0.0072068511198946,43.3984997624326,-74.5121003179039,1,1
47727981,47727981,1,263,274,209,317,1.06595744680851,0.790094339622642,1.27307692307692,0.732793522267207,1.184,1.59136212624585,0.00605080656367242,43.1105979029169,-74.4133000158627,1,1
47728523,47728523,3,250,303,220,362,1.16422622606114,0.852867373789437,1.43800448805975,0.73619074518665,1.19254385964912,1.63190680766689,0.00619319471600337,43.0998871421865,-74.2349701601663,1,1
48524764,48524764,1,348,450,304,397,1.27240143369176,0.905084745762712,1.17661691542289,0.685499058380414,0.906605922551253,1.31638418079096,0.00378271316319242,42.4447426381111,-77.1007065796524,3,3
48524856,48524856,2,340,419.25,293.25,393.25,1.21577247623432,0.858823299640666,1.15696057449721,0.707095640709603,0.960747715264267,1.33963431002705,0.00394263411507617,42.4094310168688,-77.0788993459505,4,4
50521223,50521223,1,292,384,240,361,1.24585635359116,0.791549295774648,1.25210084033613,0.620985010706638,1,1.55789473684211,0.0053352559480894,43.2006003985796,-73.423401877503,4,4
50522921,50522921,3,290,327,219,310,1.11538461538462,0.763779527559055,1.04528985507246,0.684848484848485,0.956923076923077,1.35648148148148,0.00467752234993614,43.0088560805474,-73.7422320619254,4,4
50524095,50524095,1,314,371,235.5,339,1.15640582374866,0.740895402529613,1.08687448728466,0.639647623019183,0.927529892096821,1.4797944071521,0.00471272104188568,42.8602505924733,-73.5731429499787,4,4
52853317,52853317,2,316.25,385.5,250.5,367.5,1.18167706756238,0.784622646563379,1.17339538689624,0.653328830976217,0.971268854940866,1.46588089941498,0.00463544044733455,42.1431357315076,-73.5937729810025,4,4
52855683,52855683,1,354.5,408,272,387.5,1.12758308354577,0.735042387139492,1.02060507528098,0.66432453465675,0.876997852068073,1.44237885770144,0.00406876969732423,41.9648006735266,-74.1852036196758,4,4
53541253,53541253,1,292,287,205.5,347,0.979215286744933,0.707089452603471,1.23140581820343,0.71747910389323,1.22118530437115,1.71984076529531,0.00588986563457298,43.3048095901986,-74.765992613685,1,1
53542293,53542293,1,268,279,202.5,323,1.01854494807071,0.745724437327195,1.26942800788955,0.736842105263158,1.24795225393943,1.70385283653714,0.00635765983782513,43.1654002548637,-74.529299070667,1,1
53542311,53542311,5,278,299,224,349,1.06993166938274,0.787063691975531,1.30909090909091,0.744623034227567,1.19404541241891,1.62540192926045,0.00584676952971385,43.1313773138259,-74.4862865819055,1,1
53543387,53543387,2,275,306,210.5,341.5,1.1182956212026,0.770010131712259,1.23657350763088,0.689453125,1.09579004329004,1.61141873690512,0.00585903334835169,43.0297945327274,-74.0729100778469,1,1
53545211,53545211,1,243.5,310.5,217.5,379.5,1.22547742128423,0.840439435073937,1.67080549033773,0.682513090637078,1.33666154633897,2.02637189469781,0.00832185583038116,42.8072675537562,-73.8161684164926,5,5
55506359,55506359,2,280,317.75,209,304.25,1.12571251625107,0.725644138414173,1.1217274981538,0.656008111348395,0.978427409013193,1.55000070652094,0.005535780465553,41.3799494384577,-73.7381519844615,4,4
60448191,60448191,1,318,445,337,359,1.32486920440195,1.03501069709396,1.1443697198755,0.76687060908458,0.846501253622481,1.0972800844093,0.00345056630317389,41.0510283083513,-73.9832999830768,3,3
