system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,dissPermID,img_qual,included_RF,lat,loc_rowid,lon,nd_median,pixel_qa_median,radsat_qa_median,sensor,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
1_LT05_015029_19840507_00000000000000000118,255.0,16,277.0,244.0,292.0,90.0,2811.0,57.0,2.0,0,1984-05-07,131844766,9.0,y,43.75657895432746,390,-74.79905684799628,-0.5511221945137157,68.0,0.0,LANDSAT_5,133.321518,35.204929,9.0,32.0,
1_LT05_015029_19840507_00000000000000000119,272.0,15,311.0,274.0,292.0,114.0,2816.0,57.0,2.0,0,1984-05-07,131844766,9.0,y,43.75739942892129,391,-74.79910143900682,-0.46352941176470586,68.0,0.0,LANDSAT_5,133.321518,35.204929,9.0,32.0,
1_LT05_015029_19840507_00000000000000000133,377.0,11,378.0,394.0,503.0,333.0,2797.0,195.0,2.0,0,1984-05-07,150679585,9.0,y,43.85219991731754,425,-74.65319965253806,-0.11194029850746269,66.0,0.0,LANDSAT_5,133.321518,35.204929,12.0,0.0,
1_LT05_015029_19840507_00000000000000000138,457.0,2,504.0,475.0,602.0,403.0,2761.0,229.0,2.0,0,1984-05-07,132437266,9.0,y,43.865898275753736,432,-74.4609009196082,-0.1113561190738699,66.0,0.0,LANDSAT_5,133.321518,35.204929,56.0,0.0,
1_LT05_015029_19840507_00000000000000000149,295.0,15,306.0,270.0,324.0,138.0,2816.0,56.0,2.0,0,1984-05-07,131843435,9.0,y,43.90191889406347,456,-75.02438414242901,-0.3783783783783784,68.0,0.0,LANDSAT_5,133.321518,35.204929,23.0,32.0,
1_LT05_015029_19840507_0000000000000000015b,347.0,15,412.0,393.0,502.0,331.0,2797.0,195.0,2.0,0,1984-05-07,150679607,9.0,y,43.95295330562016,479,-74.44900849709867,-0.1023391812865497,66.0,0.0,LANDSAT_5,133.321518,35.204929,26.0,0.0,
1_LT05_015029_19840507_00000000000000000165,326.0,14,376.0,331.0,395.0,259.0,2807.0,160.0,2.0,0,1984-05-07,132436556,9.0,y,43.977701316466785,490,-74.4639955357393,-0.1844380403458213,68.0,0.0,LANDSAT_5,133.321518,35.204929,18.0,0.0,
1_LT05_015029_19840507_00000000000000000166,279.0,16,306.0,301.0,360.0,210.0,2807.0,126.0,2.0,0,1984-05-07,132436556,9.0,y,43.97800007623736,491,-74.46600213121336,-0.2391304347826087,68.0,0.0,LANDSAT_5,133.321518,35.204929,17.0,0.0,
1_LT05_015029_19840507_0000000000000000016c,332.0,14,345.0,334.0,398.0,236.0,2797.0,160.0,2.0,0,1984-05-07,131841110,9.0,y,44.00268120056819,497,-74.760070927486,-0.18760757314974183,68.0,0.0,LANDSAT_5,133.321518,35.204929,11.0,0.0,
1_LT05_015029_19840507_00000000000000000179,305.0,15,336.0,328.0,394.0,185.0,2811.0,91.0,2.0,0,1984-05-07,132436509,9.0,y,44.041047306032034,512,-74.6054961894683,-0.2402464065708419,68.0,0.0,LANDSAT_5,133.321518,35.204929,30.0,32.0,
1_LT05_015029_19840507_00000000000000000190,330.0,16,449.0,395.0,397.0,212.0,2821.0,91.0,2.0,0,1984-05-07,132435146,9.0,y,44.136106422289394,547,-74.62213755459976,-0.3585476550680787,68.0,0.0,LANDSAT_5,133.321518,35.204929,14.0,32.0,
1_LT05_015029_19840507_00000000000000000195,477.0,1,512.0,488.0,597.0,453.0,2781.0,229.0,2.0,0,1984-05-07,150991622,9.0,y,44.15211013597021,553,-75.40435752049629,-0.061139896373056994,66.0,0.0,LANDSAT_5,133.321518,35.204929,111.0,8.0,
1_LT05_015029_19840507_000000000000000001a0,299.0,14,345.0,334.0,362.0,236.0,2816.0,126.0,2.0,0,1984-05-07,132434490,9.0,y,44.19121199310787,568,-74.44071902824032,-0.18760757314974183,68.0,0.0,LANDSAT_5,133.321518,35.204929,14.0,0.0,
1_LT05_015029_19840507_000000000000000001b7,353.0,18,371.0,326.0,428.0,209.0,2821.0,125.0,2.0,0,1984-05-07,150563205,9.0,y,44.25970824438987,595,-74.26585983953049,-0.2793103448275862,68.0,0.0,LANDSAT_5,133.321518,35.204929,40.0,0.0,
1_LT05_015029_19840507_000000000000000001bd,359.0,16,419.0,344.0,423.0,184.0,2836.0,90.0,2.0,0,1984-05-07,131860546,9.0,y,44.268439164252506,604,-75.7363598894306,-0.38971807628524047,68.0,0.0,LANDSAT_5,133.321518,35.204929,66.0,32.0,
1_LT05_015029_19840507_000000000000000001c0,420.0,10,468.0,445.0,604.0,379.0,2802.0,229.0,2.0,0,1984-05-07,129691039,9.0,y,44.281647021572816,607,-74.13239448589981,-0.1050767414403778,66.0,0.0,LANDSAT_5,133.321518,35.204929,48.0,0.0,
1_LT05_015029_19840507_000000000000000001c8,389.0,15,446.0,424.0,539.0,333.0,2786.0,195.0,2.0,0,1984-05-07,129691090,9.0,y,44.31198674514046,622,-74.41487407853454,-0.14505776636713735,66.0,0.0,LANDSAT_5,133.321518,35.204929,16.0,4.0,
1_LT05_015029_19840507_000000000000000001ca,376.0,14,408.0,366.0,454.0,231.0,2831.0,124.0,2.0,0,1984-05-07,131860521,9.0,y,44.314720174086226,624,-75.77915834134159,-0.314540059347181,68.0,0.0,LANDSAT_5,133.321518,35.204929,95.0,8.0,
1_LT05_015029_19840507_000000000000000001cb,351.0,16,426.0,349.0,427.0,160.0,2855.0,56.0,2.0,0,1984-05-07,133098364,9.0,y,44.315763603732734,625,-75.60775049684712,-0.4539249146757679,68.0,0.0,LANDSAT_5,133.321518,35.204929,49.0,32.0,
1_LT05_015029_19840507_000000000000000001cd,379.0,16,409.0,335.0,455.0,206.0,2836.0,89.0,2.0,0,1984-05-07,131860521,9.0,y,44.31700323382559,628,-75.77600129779574,-0.3300813008130081,66.0,0.0,LANDSAT_5,133.321518,35.204929,90.0,8.0,
1_LT05_015029_19840507_000000000000000001d7,273.0,15,338.0,299.0,359.0,162.0,2816.0,91.0,2.0,0,1984-05-07,150563204,9.0,y,44.334028081647645,643,-74.31268485969272,-0.3032258064516129,68.0,0.0,LANDSAT_5,133.321518,35.204929,24.0,32.0,
1_LT05_015029_19840507_000000000000000001ff,277.0,16,306.0,300.0,360.0,186.0,2821.0,126.0,2.0,0,1984-05-07,135271203,9.0,y,44.45029914161624,712,-74.23200188523168,-0.29411764705882354,68.0,0.0,LANDSAT_5,133.321518,35.204929,19.0,40.0,
1_LT05_015029_19840507_00000000000000000212,250.0,16,310.0,273.0,327.0,211.0,2841.0,91.0,2.0,0,1984-05-07,129690833,9.0,y,44.50499001603676,739,-73.91677911356149,-0.19001919385796545,68.0,0.0,LANDSAT_5,133.321518,35.204929,8.0,0.0,
1_LT05_015029_19840507_00000000000000000276,349.0,15,344.0,334.0,398.0,235.0,2807.0,126.0,2.0,0,1984-05-07,92081293,9.0,y,44.749344294664546,872,-73.82186268853783,-0.23452768729641693,68.0,0.0,LANDSAT_5,133.321518,35.204929,21.0,0.0,
1_LT05_015029_19840507_0000000000000000043f,369.0,16,440.0,388.0,499.0,306.0,2811.0,193.0,2.0,0,1984-05-07,{CE57E4DF-187C-4AFB-9523-1D0345861DE0},9.0,NA,43.72174891599898,356,-74.3024868955835,-0.14137483787289234,66.0,0.0,LANDSAT_5,133.321518,35.204929,27.0,0.0,
1_LT05_015029_19840507_00000000000000000458,310.0,17,341.0,332.0,431.0,235.0,2831.0,160.0,2.0,0,1984-05-07,89363169,9.0,NA,43.917998412462204,462,-74.21589561222663,-0.1840277777777778,68.0,0.0,LANDSAT_5,133.321518,35.204929,9.0,0.0,
1_LT05_015029_19840507_0000000000000000046c,454.0,2,508.0,485.0,632.0,452.0,2781.0,228.0,2.0,0,1984-05-07,150991622,9.0,NA,44.14749942548095,551,-75.38220024736172,-0.058333333333333334,66.0,0.0,LANDSAT_5,133.321518,35.204929,123.0,8.0,
1_LT05_015029_19840507_00000000000000000472,271.0,15,276.0,274.0,327.0,163.0,2816.0,91.0,2.0,0,1984-05-07,150679595,9.0,NA,44.200000881284225,574,-74.49999831764482,-0.25740318906605925,68.0,0.0,LANDSAT_5,133.321518,35.204929,15.0,32.0,
1_LT05_015029_19840507_00000000000000000479,423.0,14,489.0,342.0,440.5,208.0,2816.0,125.0,2.0,0,1984-05-07,131860529,9.0,NA,44.291162743220866,612,-75.77105169562641,-0.37065052950075644,67.0,0.0,LANDSAT_5,133.321518,35.204929,70.0,8.0,
1_LT05_015029_19840507_0000000000000000047a,439.0,17,452.0,372.0,459.0,233.0,2821.0,125.0,2.0,0,1984-05-07,131860529,9.0,NA,44.29193862680417,614,-75.77333029626473,-0.3197080291970803,68.0,0.0,LANDSAT_5,133.321518,35.204929,73.0,8.0,
1_LT05_015029_19840507_0000000000000000047b,440.0,14,453.0,342.0,459.0,233.0,2821.0,125.0,2.0,0,1984-05-07,131860529,9.0,NA,44.29219725466527,615,-75.76750225118788,-0.3206997084548105,66.0,0.0,LANDSAT_5,133.321518,35.204929,71.0,0.0,
1_LT05_015029_19840507_0000000000000000047e,345.0,14,367.0,386.0,535.0,355.0,2797.0,194.0,2.0,0,1984-05-07,150563204,9.0,NA,44.301699599010156,620,-74.30040003629048,-0.05157593123209169,66.0,0.0,LANDSAT_5,133.321518,35.204929,38.0,0.0,
1_LT05_015029_19840507_0000000000000000047f,362.0,15,409.0,335.0,455.0,232.0,2836.0,124.0,2.0,0,1984-05-07,131860521,9.0,NA,44.3165038145076,627,-75.77519865960612,-0.27613104524180965,66.0,0.0,LANDSAT_5,133.321518,35.204929,91.0,8.0,
1_LT05_015029_19840507_00000000000000000492,401.0,15,442.0,390.0,536.0,332.0,2776.0,229.0,2.0,0,1984-05-07,129690937,9.0,NA,44.369201470757226,665,-74.25229525412591,-0.14388489208633093,66.0,0.0,LANDSAT_5,133.321518,35.204929,31.0,4.0,
1_LT05_015029_19840507_0000000000000000049b,313.0,15,344.0,303.0,433.0,236.0,2821.0,160.0,2.0,0,1984-05-07,135271412,9.0,NA,44.40750068970527,691,-74.2778994123748,-0.1390728476821192,68.0,0.0,LANDSAT_5,133.321518,35.204929,9.0,0.0,
1_LT05_015029_19840507_000000000000000004a0,295.0,15,342.0,301.0,361.0,162.0,2831.0,91.0,2.0,0,1984-05-07,135271335,9.0,NA,44.429399334978754,707,-74.2558982077771,-0.3091684434968017,68.0,0.0,LANDSAT_5,133.321518,35.204929,17.0,32.0,
1_LT05_015029_19840507_000000000000000004a2,291.0,15,340.0,301.0,362.0,187.0,2821.0,91.0,2.0,0,1984-05-07,132433493,9.0,NA,44.451779563165985,713,-74.76209090026322,-0.2413793103448276,68.0,0.0,LANDSAT_5,133.321518,35.204929,18.0,32.0,
1_LT05_015029_19840507_000000000000000004a9,299.0,14,335.0,265.0,359.0,236.0,2826.0,126.0,2.0,0,1984-05-07,132433474,9.0,NA,44.47972029036688,731,-74.75842106009623,-0.1733800350262697,68.0,0.0,LANDSAT_5,133.321518,35.204929,30.0,8.0,
1_LT05_015029_19840507_000000000000000004aa,249.0,16,275.0,242.0,327.0,138.0,2821.0,57.0,2.0,0,1984-05-07,129690752,9.0,NA,44.50569901310426,741,-73.8767007132931,-0.3825503355704698,68.0,0.0,LANDSAT_5,133.321518,35.204929,9.0,32.0,
1_LT05_015029_19840507_000000000000000004ab,322.0,16,341.0,332.0,433.0,237.0,2836.0,127.0,2.0,0,1984-05-07,132433372,9.0,NA,44.51491151588068,743,-74.81910050723152,-0.17993079584775087,68.0,0.0,LANDSAT_5,133.321518,35.204929,16.0,8.0,
1_LT05_015029_19840507_000000000000000004ac,304.0,16,328.0,291.0,428.0,260.0,2816.0,126.0,2.0,0,1984-05-07,132433433,9.0,NA,44.51962032659311,745,-74.91649619244089,-0.11564625850340136,68.0,0.0,LANDSAT_5,133.321518,35.204929,44.0,0.0,
1_LT05_015029_19840507_000000000000000004b1,341.0,15,383.0,312.0,388.0,159.0,2850.0,55.0,2.0,0,1984-05-07,150991627,9.0,NA,44.53799628203436,761,-75.56880024914527,-0.4132841328413284,68.0,0.0,LANDSAT_5,133.321518,35.204929,65.0,32.0,
1_LT05_015029_19840507_000000000000000004c6,298.0,16,345.0,303.0,399.0,212.0,2821.0,91.0,2.0,0,1984-05-07,132876320,9.0,NA,44.72480140246637,862,-74.28220244489137,-0.23877917414721722,68.0,0.0,LANDSAT_5,133.321518,35.204929,12.0,4.0,
1_LT05_015029_19840507_000000000000000004c7,319.0,15,336.0,297.0,394.0,210.0,2821.0,125.0,2.0,0,1984-05-07,132876172,9.0,NA,44.7411975170399,868,-73.96759948826761,-0.23076923076923078,68.0,0.0,LANDSAT_5,133.321518,35.204929,30.0,0.0,
1_LT05_015029_19840507_000000000000000004c9,304.0,15,337.0,328.0,394.0,210.0,2831.0,125.0,2.0,0,1984-05-07,132876172,9.0,NA,44.74277157971176,870,-73.96333212855946,-0.23217550274223034,68.0,0.0,LANDSAT_5,133.321518,35.204929,33.0,0.0,
1_LT05_015029_19840507_000000000000000004d4,344.0,16,378.0,395.0,505.0,285.0,2816.0,161.0,2.0,0,1984-05-07,132876003,9.0,NA,44.81899991222042,914,-74.01860268611692,-0.14027149321266968,66.0,0.0,LANDSAT_5,133.321518,35.204929,14.0,4.0,
1_LT05_015030_19840507_0000000000000000003c,279.0,15,332.0,297.0,397.0,187.0,2836.0,126.0,11.0,0,1984-05-07,53542311,9.0,y,43.12699847659143,99,-74.4789959516831,-0.279383429672447,68.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,32.0,
1_LT05_015030_19840507_0000000000000000003d,296.0,14,367.0,327.0,433.0,236.0,2831.0,161.0,11.0,0,1984-05-07,53542311,9.0,y,43.128050824440045,101,-74.48110956558243,-0.21724709784411278,68.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,0.0,
1_LT05_015030_19840507_0000000000000000003f,394.0,7,438.0,419.0,539.0,358.0,2807.0,229.0,11.0,0,1984-05-07,53542311,9.0,y,43.13693781283956,103,-74.4958245990588,-0.1053864168618267,66.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,8.0,
1_LT05_015030_19840507_00000000000000000050,533.0,8,713.0,604.0,671.0,380.0,2816.0,230.0,11.0,0,1984-05-07,123931303,9.0,y,43.30535805962821,127,-76.43144010254069,-0.28098391674550616,68.0,0.0,LANDSAT_5,131.246887,34.456642,147.0,8.0,
1_LT05_015030_19840507_00000000000000000062,307.0,15,339.0,300.0,399.0,212.0,2821.0,126.0,11.0,0,1984-05-07,47722841,9.0,y,43.3984997624326,149,-74.51210031790387,-0.23049001814882034,68.0,0.0,LANDSAT_5,131.246887,34.456642,9.0,0.0,
1_LT05_015030_19840507_0000000000000000007a,338.0,15,372.0,359.0,433.0,261.0,2797.0,195.0,11.0,0,1984-05-07,47721625,9.0,y,43.48777096552258,186,-74.42916103830979,-0.17535545023696683,68.0,0.0,LANDSAT_5,131.246887,34.456642,18.0,0.0,
1_LT05_015030_19840507_000000000000000000c7,311.0,14,342.0,332.0,400.0,237.0,2802.0,161.0,11.0,0,1984-05-07,{271AECE1-10AB-401D-9D1B-EFD602F0D942},9.0,y,43.63930459662183,287,-74.39975772596337,-0.18134715025906736,68.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,0.0,
1_LT05_015030_19840507_000000000000000000d6,407.0,15,466.0,354.0,377.0,180.0,2831.0,124.0,11.0,0,1984-05-07,129640622,9.0,y,43.65584340242906,306,-76.1836300205965,-0.44272445820433437,68.0,0.0,LANDSAT_5,131.246887,34.456642,121.0,32.0,
1_LT05_015030_19840507_000000000000000000f4,280.0,15,349.0,306.0,366.0,188.0,2807.0,92.0,11.0,0,1984-05-07,{2DDE314B-2464-492A-81D0-75C77AE26532},9.0,y,43.70678863196468,341,-74.47700719261326,-0.2524850894632207,68.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,32.0,
1_LT05_015030_19840507_000000000000000000f6,348.0,15,378.0,334.0,402.0,238.0,2836.0,127.0,11.0,0,1984-05-07,{A12820E6-46CA-4331-BE8F-4C04BD153C6A},9.0,y,43.710271189887415,344,-74.96791854578922,-0.22727272727272727,68.0,0.0,LANDSAT_5,131.246887,34.456642,12.0,8.0,
1_LT05_015030_19840507_000000000000000000f7,319.0,15,345.0,335.0,402.0,263.0,2802.0,162.0,11.0,0,1984-05-07,131844984,9.0,y,43.71360213837434,345,-74.79309948898887,-0.13486842105263158,68.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,8.0,
1_LT05_015030_19840507_000000000000000000f8,399.0,8,449.0,396.0,509.0,409.0,2797.0,232.0,11.0,0,1984-05-07,131844984,9.0,y,43.71428883993657,346,-74.78975516319879,-0.046620046620046623,66.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,8.0,
1_LT05_015030_19840507_000000000000000000ff,349.0,13,403.0,387.0,468.0,284.0,2807.0,195.0,11.0,0,1984-05-07,{CE57E4DF-187C-4AFB-9523-1D0345861DE0},9.0,y,43.72359944293617,358,-74.30390043061743,-0.17321688500727803,68.0,0.0,LANDSAT_5,131.246887,34.456642,29.0,0.0,
1_LT05_015030_19840507_00000000000000000106,308.0,15,339.0,299.0,364.0,188.0,2821.0,126.0,11.0,0,1984-05-07,{A12820E6-46CA-4331-BE8F-4C04BD153C6A},9.0,y,43.729980416543654,369,-74.89869546103553,-0.286527514231499,68.0,0.0,LANDSAT_5,131.246887,34.456642,23.0,32.0,
1_LT05_015030_19840507_0000000000000000010c,307.0,15,347.0,306.0,402.0,237.0,2797.0,162.0,11.0,0,1984-05-07,131844637,9.0,y,43.73970125684016,376,-74.73769961750087,-0.13818181818181818,68.0,0.0,LANDSAT_5,131.246887,34.456642,8.0,0.0,
1_LT05_015030_19840507_00000000000000000111,291.0,15,313.0,306.0,367.0,213.0,2786.0,92.0,11.0,0,1984-05-07,131844637,9.0,y,43.744303049127325,382,-74.7319117043335,-0.19011406844106463,68.0,0.0,LANDSAT_5,131.246887,34.456642,9.0,0.0,
1_LT05_015030_19840507_00000000000000000112,266.0,15,272.0,241.0,294.0,115.0,2811.0,57.0,11.0,0,1984-05-07,131844766,9.0,y,43.74804869401221,383,-74.86860544712688,-0.40568475452196384,68.0,0.0,LANDSAT_5,131.246887,34.456642,15.0,32.0,
1_LT05_015030_19840507_00000000000000000113,273.0,15,311.0,275.0,331.0,140.0,2826.0,92.0,11.0,0,1984-05-07,131844637,9.0,y,43.74869972276603,384,-74.77390305895379,-0.328537170263789,68.0,0.0,LANDSAT_5,131.246887,34.456642,8.0,36.0,
1_LT05_015030_19840507_00000000000000000114,257.0,16,312.0,275.0,331.0,164.0,2831.0,92.0,11.0,0,1984-05-07,131844637,9.0,y,43.74902969624398,385,-74.77356862637478,-0.31092436974789917,68.0,0.0,LANDSAT_5,131.246887,34.456642,8.0,36.0,
1_LT05_015030_19840507_00000000000000000118,254.0,16,310.0,244.0,295.0,91.0,2807.0,57.0,11.0,0,1984-05-07,131844766,9.0,y,43.75657895432746,390,-74.79905684799628,-0.5461346633416458,68.0,0.0,LANDSAT_5,131.246887,34.456642,9.0,32.0,
1_LT05_015030_19840507_00000000000000000119,254.0,15,310.0,274.0,295.0,115.0,2811.0,57.0,11.0,0,1984-05-07,131844766,9.0,y,43.75739942892129,391,-74.79910143900682,-0.4588235294117647,68.0,0.0,LANDSAT_5,131.246887,34.456642,9.0,32.0,
1_LT05_015030_19840507_00000000000000000133,379.0,12,378.0,395.0,509.0,336.0,2797.0,197.0,11.0,0,1984-05-07,150679585,9.0,y,43.85219991731754,425,-74.65319965253806,-0.1368421052631579,66.0,0.0,LANDSAT_5,131.246887,34.456642,9.0,0.0,
1_LT05_015030_19840507_00000000000000000149,297.0,15,307.0,271.0,329.0,140.0,2816.0,57.0,11.0,0,1984-05-07,131843435,9.0,y,43.90191889406347,456,-75.02438414242901,-0.37360178970917224,68.0,0.0,LANDSAT_5,131.246887,34.456642,18.0,32.0,
1_LT05_015030_19840507_000000000000000003fe,388.0,10,459.0,409.0,535.0,380.0,2792.0,194.0,11.0,0,1984-05-07,47727981,9.0,NA,43.11059790291686,95,-74.41330001586267,-0.09415971394517282,66.0,0.0,LANDSAT_5,131.246887,34.456642,34.0,8.0,
1_LT05_015030_19840507_00000000000000000400,296.0,15,333.0,327.0,397.0,212.0,2831.0,126.0,11.0,0,1984-05-07,53542311,9.0,NA,43.12780111478105,100,-74.48000370852118,-0.22201834862385322,68.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,0.0,
1_LT05_015030_19840507_00000000000000000401,394.0,7,438.0,419.0,539.0,358.0,2807.0,229.0,11.0,0,1984-05-07,53542311,9.0,NA,43.13709834047749,104,-74.4954990846819,-0.1053864168618267,66.0,0.0,LANDSAT_5,131.246887,34.456642,10.0,8.0,
1_LT05_015030_19840507_00000000000000000402,303.0,16,337.0,299.0,363.0,212.0,2807.0,91.0,11.0,0,1984-05-07,53542293,9.0,NA,43.165400254863705,106,-74.52929907066702,-0.22768670309653916,68.0,0.0,LANDSAT_5,131.246887,34.456642,9.0,0.0,
1_LT05_015030_19840507_0000000000000000040e,372.0,11,408.0,361.0,435.0,286.0,2792.0,196.0,11.0,0,1984-05-07,120023153,9.0,NA,43.41180126087502,158,-74.54620352276063,-0.17579250720461095,68.0,0.0,LANDSAT_5,131.246887,34.456642,9.0,8.0,
1_LT05_015030_19840507_00000000000000000416,294.0,15,340.0,300.0,363.0,187.0,2802.0,126.0,11.0,0,1984-05-07,47721625,9.0,NA,43.48059627192759,182,-74.42170096224737,-0.2903225806451613,68.0,0.0,LANDSAT_5,131.246887,34.456642,13.0,32.0,
1_LT05_015030_19840507_00000000000000000418,376.0,8,445.0,423.0,507.0,334.0,2807.0,230.0,11.0,0,1984-05-07,47721785,9.0,NA,43.487200200587736,185,-74.36379953506838,-0.14249037227214378,68.0,0.0,LANDSAT_5,131.246887,34.456642,11.0,0.0,
1_LT05_015030_19840507_00000000000000000433,390.0,16,466.0,355.0,377.0,206.0,2831.0,124.0,11.0,0,1984-05-07,129640622,9.0,NA,43.65349791527495,303,-76.17600049869405,-0.3869047619047619,68.0,0.0,LANDSAT_5,131.246887,34.456642,120.0,32.0,
1_LT05_015030_19840507_0000000000000000043d,264.0,16,307.0,270.0,329.0,138.0,2826.0,57.0,11.0,0,1984-05-07,{A12820E6-46CA-4331-BE8F-4C04BD153C6A},9.0,NA,43.72120044656941,354,-74.9116000994842,-0.3797752808988764,68.0,0.0,LANDSAT_5,131.246887,34.456642,19.0,32.0,
1_LT05_015030_19840507_0000000000000000043f,368.0,16,439.0,388.0,504.0,309.0,2807.0,195.0,11.0,0,1984-05-07,{CE57E4DF-187C-4AFB-9523-1D0345861DE0},9.0,NA,43.72174891599898,356,-74.3024868955835,-0.13445378151260504,66.0,0.0,LANDSAT_5,131.246887,34.456642,28.0,0.0,
1_LT05_016029_19840514_000000000000000001bd,511.0,16,537.0,444.0,493.0,159.0,2826.0,90.0,27.0,0,1984-05-14,131860546,9.0,y,44.268439164252506,604,-75.7363598894306,-0.5649794801641587,68.0,0.0,LANDSAT_5,131.700424,33.670574,8.0,32.0,
1_LT05_016029_19840514_000000000000000001cb,480.0,16,606.0,506.0,561.0,183.0,2850.0,90.0,27.0,0,1984-05-14,133098364,9.0,y,44.315763603732734,625,-75.60775049684712,-0.5361216730038023,68.0,0.0,LANDSAT_5,131.700424,33.670574,8.0,32.0,
1_LT05_016030_19840514_00000000000000000014,457.0,4,527.0,433.0,483.0,179.0,2826.0,121.0,18.0,11,1984-05-14,46466535,9.0,y,42.37143947589346,29,-76.73452074204236,-0.5162162162162162,96.0,0.0,LANDSAT_5,129.473358,32.955696,46.0,36.0,
1_LT05_016030_19840514_00000000000000000018,585.0,16,694.0,401.0,378.0,85.0,2766.0,88.0,18.0,0,1984-05-14,87964232,9.0,y,42.55516781659858,37,-76.59750148487207,-0.771505376344086,68.0,0.0,LANDSAT_5,129.473358,32.955696,39.0,32.0,
1_LT05_016030_19840514_00000000000000000019,502.0,16,597.0,404.0,380.0,85.0,2771.0,54.0,18.0,0,1984-05-14,87965156,9.0,y,42.645803504610925,39,-76.87359564479829,-0.7925170068027211,68.0,0.0,LANDSAT_5,129.473358,32.955696,39.0,32.0,
1_LT05_016030_19840514_00000000000000000020,767.0,3,880.0,742.0,767.0,372.0,2797.0,225.0,18.0,2,1984-05-14,42149499,9.0,y,42.75666121590064,49,-77.50998516984292,-0.4057507987220447,96.0,0.0,LANDSAT_5,129.473358,32.955696,69.0,0.0,
1_LT05_016030_19840514_0000000000000000002b,598.0,12,632.0,497.0,590.0,299.0,2761.0,223.0,18.0,0,1984-05-14,87961508,9.0,y,42.900003478364724,69,-76.4000034401139,-0.3576799140708915,68.0,0.0,LANDSAT_5,129.473358,32.955696,34.0,0.0,
1_LT05_016030_19840514_00000000000000000040,488.0,1,625.0,583.0,729.0,396.0,2786.0,224.0,18.0,0,1984-05-14,87959174,9.0,y,43.137307918227,105,-76.48589464460538,-0.22428991185112634,66.0,0.0,LANDSAT_5,129.473358,32.955696,45.0,0.0,
1_LT05_016030_19840514_00000000000000000045,414.0,6,489.0,435.0,451.0,276.0,2816.0,224.0,18.0,0,1984-05-14,149532904,9.0,y,43.20849300744421,113,-75.93515999169638,-0.2784313725490196,68.0,0.0,LANDSAT_5,129.473358,32.955696,23.0,0.0,
1_LT05_016030_19840514_00000000000000000048,589.0,6,665.0,556.0,698.0,350.0,2781.0,225.0,18.0,0,1984-05-14,113133379,9.0,y,43.217388914045834,116,-77.53601740179293,-0.3333333333333333,66.0,0.0,LANDSAT_5,129.473358,32.955696,50.0,0.0,
1_LT05_016030_19840514_0000000000000000004e,409.0,15,573.0,445.0,402.0,102.0,2836.0,51.0,18.0,0,1984-05-14,124617031,9.0,y,43.2910398861456,124,-77.68878174478294,-0.6977777777777778,68.0,0.0,LANDSAT_5,129.473358,32.955696,116.0,32.0,
1_LT05_016030_19840514_00000000000000000050,454.0,15,668.0,591.0,558.0,254.0,2831.0,191.0,18.0,0,1984-05-14,123931303,9.0,y,43.30535805962821,127,-76.43144010254069,-0.4490238611713666,68.0,0.0,LANDSAT_5,129.473358,32.955696,16.0,32.0,
1_LT05_016030_19840514_000000000000000000d6,536.0,5,602.0,563.0,491.0,208.0,2831.0,124.0,18.0,10,1984-05-14,129640622,9.0,y,43.65584340242906,306,-76.1836300205965,-0.48641975308641977,68.0,0.0,LANDSAT_5,129.473358,32.955696,8.0,32.0,
1_LT05_016030_19840514_000000000000000003e4,615.0,17,693.0,460.0,517.0,227.0,2761.0,156.0,18.0,0,1984-05-14,87965156,9.0,NA,42.442401610058,34,-76.88469880642137,-0.5065217391304347,68.0,0.0,LANDSAT_5,129.473358,32.955696,48.0,0.0,
1_LT05_016030_19840514_000000000000000003e6,778.0,15,973.0,645.0,448.0,155.0,2781.0,122.0,18.0,0,1984-05-14,87965156,9.0,NA,42.573503640130355,38,-76.91259940171277,-0.725177304964539,68.0,0.0,LANDSAT_5,129.473358,32.955696,45.0,36.0,
1_LT05_016030_19840514_000000000000000003ec,629.0,9,632.0,557.0,625.0,253.0,2771.0,156.0,18.0,6,1984-05-14,87961532,9.0,NA,42.79531716293297,53,-76.49902223810672,-0.42824858757062145,96.0,0.0,LANDSAT_5,129.473358,32.955696,33.0,4.0,
1_LT05_016030_19840514_00000000000000000406,421.0,9,519.0,430.0,519.0,252.0,2821.0,225.0,18.0,9,1984-05-14,113133183,9.0,NA,43.24829940254833,121,-76.95850584705799,-0.3463035019455253,68.0,0.0,LANDSAT_5,129.473358,32.955696,53.0,0.0,
